fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,0.5,-1.0,-3.9,-5.1,89.2,92.6,95.2,96.3,4.6,9.2,13.0,13.0,1027.9
3,0.5,-1.1,-3.8,-4.7,88.0,92.8,96.1,95.2,3.8,10.2,14.0,14.0,1028.9
6,0.4,-1.1,-3.4,-4.1,88.1,93.8,97.6,95.7,5.6,10.3,13.6,13.6,1028.1
9,0.5,-0.9,-3.0,-3.7,89.1,94.9,99.0,98.4,6.0,10.9,14.4,14.4,1026.6
12,1.1,-0.5,-2.5,-3.1,88.2,94.3,97.4,97.3,5.2,10.4,14.4,14.4,1027.5
15,3.1,0.9,-2.2,-2.9,79.2,87.9,99.0,99.2,5.0,7.5,9.0,9.0,1028.1
18,3.2,1.4,-1.6,-2.8,83.7,89.3,98.6,99.6,4.6,6.7,7.1,7.1,1025.7
21,2.5,0.9,-1.4,-2.5,93.5,97.5,97.6,98.8,4.7,6.4,9.8,9.8,1026.3
24,2.2,0.8,-1.5,-2.5,93.6,97.5,97.8,97.9,5.6,7.1,10.1,10.1,1027.8
27,2.1,0.7,-1.5,-2.3,93.1,96.1,94.8,94.1,5.3,7.3,9.2,9.2,1029.0
30,1.8,0.4,-1.6,-2.4,93.8,97.4,93.7,91.0,5.2,6.8,6.9,6.9,1029.4
33,1.2,-0.3,-2.1,-3.1,94.0,98.6,91.3,90.2,6.0,7.8,8.6,8.6,1029.3
36,0.9,-1.0,-3.0,-4.0,90.6,96.4,86.4,83.0,5.3,7.6,10.7,10.7,1031.5
39,4.2,0.9,-3.0,-4.8,64.5,73.4,89.2,96.0,5.2,5.7,6.0,6.0,1032.8
42,5.4,2.6,-1.4,-3.5,55.9,61.1,76.9,86.9,6.6,7.0,7.3,7.3,1030.0
