fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,3.4,2.5,-0.7,-2.1,48.4,40.0,46.5,46.2,2.9,7.4,5.4,5.4,1033.0
3,0.7,1.6,-1.0,-2.3,54.3,37.4,39.5,36.0,2.6,7.5,4.7,4.7,1033.5
6,-1.1,0.8,-1.6,-2.8,58.9,36.6,33.6,29.3,2.7,7.8,5.4,5.4,1033.4
9,-1.9,0.0,-2.3,-3.4,62.4,40.1,33.1,26.3,2.0,7.6,6.4,6.4,1033.2
12,-0.7,-0.5,-2.8,-3.9,63.9,45.7,36.3,28.0,3.0,8.0,7.9,7.9,1034.1
15,3.8,0.6,-2.8,-3.8,43.5,48.0,39.4,26.8,3.2,5.2,8.3,8.3,1034.0
18,5.4,2.6,-1.5,-3.5,35.6,37.1,46.4,45.8,3.4,5.1,5.8,5.8,1030.2
21,4.7,3.1,-0.8,-2.7,38.1,36.1,43.3,44.9,3.2,6.4,7.5,7.5,1029.3
24,3.8,2.9,-0.6,-2.3,42.1,39.4,44.1,43.2,3.8,8.6,11.9,11.9,1028.4
27,2.6,1.6,-1.5,-3.0,58.6,58.1,69.9,72.9,3.0,7.0,10.9,10.9,1029.5
30,1.3,0.0,-2.2,-3.3,82.7,85.4,91.4,91.1,4.0,8.6,12.6,12.6,1027.7
33,0.6,-0.7,-2.8,-3.9,92.7,95.0,94.2,94.5,5.0,10.5,15.1,15.1,1026.1
36,0.1,-1.3,-3.7,-4.3,91.3,93.8,94.5,95.8,5.2,10.8,15.2,15.2,1026.7
39,0.5,-0.9,-3.2,-3.7,93.2,96.2,98.0,98.5,5.7,9.7,15.2,15.2,1027.3
42,0.9,-0.4,-2.9,-3.6,94.1,96.3,99.4,99.6,5.5,9.5,13.2,13.2,1024.8
