fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,2.8,3.0,-0.6,-2.6,50.6,42.7,50.7,57.3,5.9,9.5,11.0,11.0,1033.7,348,20
3,1.7,1.3,-1.8,-3.7,60.4,55.9,64.3,71.3,6.8,10.3,12.8,12.8,1035.9,348,23
6,-0.1,0.3,-2.4,-3.9,70.1,57.9,64.1,63.6,5.5,8.2,8.8,8.8,1035.9,349,2
9,-1.5,-0.4,-2.9,-4.2,75.6,55.4,53.0,43.7,4.9,7.5,8.4,8.4,1035.9,349,5
12,-1.1,-0.8,-3.1,-3.9,75.6,55.2,44.0,30.9,3.7,6.2,8.6,8.6,1037.1,349,8
15,4.4,0.7,-2.7,-3.3,43.9,51.5,43.0,27.3,2.0,2.8,6.2,6.2,1037.1,349,11
18,6.7,3.5,-0.7,-2.6,32.1,35.6,44.3,45.5,2.9,3.8,4.5,4.5,1033.5,349,14
21,3.8,4.0,0.1,-1.9,45.0,32.9,40.4,42.5,1.8,3.8,4.1,4.1,1032.7,349,17
24,1.2,3.8,0.3,-1.4,55.2,32.3,35.8,35.1,0.6,2.7,6.6,6.6,1033.2,349,20
27,-0.6,3.7,0.4,-1.3,63.5,31.9,34.1,32.9,1.4,5.5,8.3,8.3,1033.0,349,23
30,-1.3,3.7,0.8,-0.9,64.6,30.1,31.1,29.2,2.3,8.0,8.6,8.6,1031.9,350,2
33,-1.8,3.2,1.2,-0.5,64.8,30.2,24.7,23.3,2.3,8.2,8.9,8.9,1030.5,350,5
36,-0.6,3.1,1.4,-0.1,62.8,29.0,21.4,18.6,2.1,7.1,10.0,10.0,1031.6,350,8
39,7.0,4.0,1.6,0.2,35.9,35.4,20.7,17.6,1.8,4.6,9.2,9.2,1031.5,350,11
42,9.8,7.2,3.0,1.0,22.9,22.7,27.9,28.2,3.1,4.5,5.7,5.7,1028.3,350,14
