fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,-4.0,-3.2,-6.8,-8.6,58.2,40.5,45.5,48.0,3.3,6.6,8.2,8.2,1039.6,23,20
3,-4.6,-3.2,-6.6,-8.3,63.9,40.3,44.7,46.5,2.8,6.0,8.4,8.4,1039.6,23,23
6,-5.1,-3.4,-6.6,-7.8,68.5,40.7,44.3,40.8,2.8,5.7,7.8,7.8,1038.8,24,2
9,-5.8,-3.8,-6.7,-7.7,72.6,41.3,40.3,32.6,3.0,4.9,7.2,7.2,1037.2,24,5
12,-4.5,-4.1,-6.8,-7.8,66.5,39.8,34.2,28.0,3.0,4.8,6.2,6.2,1038.1,24,8
15,1.5,-2.4,-6.3,-7.4,26.9,33.5,38.3,26.9,2.4,2.8,4.1,4.1,1038.2,24,11
18,3.4,0.0,-4.0,-6.0,28.8,29.0,36.8,40.4,1.9,2.3,2.7,2.7,1035.0,24,14
21,1.2,0.7,-3.2,-5.1,52.5,29.9,36.9,39.4,2.3,2.5,2.8,2.8,1034.1,24,17
24,-1.6,0.5,-3.2,-4.8,53.2,30.2,35.4,31.3,3.0,2.7,2.7,2.7,1035.0,24,20
27,-2.0,0.3,-3.1,-4.6,55.2,30.3,33.2,27.5,2.4,2.4,3.0,3.0,1035.0,24,23
30,-2.5,0.2,-3.1,-4.6,57.8,30.4,32.1,27.9,0.7,1.2,2.6,2.6,1034.4,25,2
33,-3.4,-0.0,-3.1,-4.6,61.0,30.8,32.0,29.3,1.2,0.5,2.3,2.3,1033.3,25,5
36,-2.5,-0.2,-3.1,-4.6,57.9,30.8,32.0,29.5,1.8,1.5,0.6,0.6,1034.7,25,8
39,4.6,1.2,-2.8,-4.2,28.1,30.4,34.7,29.6,1.2,1.3,1.4,1.4,1035.0,25,11
42,6.4,3.3,-0.7,-2.8,29.6,28.9,36.0,39.5,1.2,2.1,3.0,3.0,1032.6,25,14
