fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,9.6,9.8,6.6,5.0,83.5,77.6,90.4,96.3,1.4,3.7,6.8,6.8,1022.1
3,9.3,9.5,6.6,5.1,86.7,81.7,92.8,98.2,1.4,3.3,6.1,6.1,1023.0
6,8.1,9.1,6.6,5.1,93.5,86.7,92.0,93.6,1.7,4.4,7.2,7.2,1021.7
9,6.7,7.9,6.8,5.5,97.1,95.1,86.2,86.3,2.2,6.3,8.1,8.1,1020.4
12,8.5,7.3,7.0,5.9,93.5,99.0,87.6,86.5,3.1,5.2,7.4,7.4,1021.1
15,12.8,10.5,7.1,6.9,77.1,84.9,96.6,85.9,3.3,4.4,6.5,6.5,1020.1
18,13.6,12.4,8.6,7.2,77.1,79.4,93.1,94.5,2.0,2.7,4.4,4.4,1017.7
21,13.0,12.4,9.4,8.2,89.0,85.7,89.8,90.5,0.8,2.2,5.8,5.8,1016.4
24,11.7,12.3,10.1,9.2,94.9,87.6,86.8,85.4,0.9,1.7,4.1,4.1,1017.0
27,11.2,12.2,10.6,9.9,95.7,89.0,85.7,84.7,0.5,1.7,4.4,4.4,1016.8
30,10.7,11.5,10.0,9.2,97.1,93.1,92.1,91.8,2.7,5.1,3.4,3.4,1017.0
33,10.7,10.3,8.7,7.8,96.7,97.6,94.9,94.3,3.2,6.3,8.6,8.6,1016.8
36,10.7,9.8,8.0,7.2,96.0,97.9,96.8,93.4,3.3,5.7,8.9,8.9,1018.7
39,10.7,9.6,6.4,5.8,92.9,93.7,99.6,98.1,5.1,8.8,11.5,11.5,1020.6
42,10.0,8.8,5.4,4.2,91.3,91.2,98.1,99.5,5.7,9.7,13.5,13.5,1020.6
