fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,9.5,16.8,15.8,14.5,67.0,37.6,20.8,19.3,4.7,4.2,0.7,0.7,1020.7
3,7.8,15.9,15.2,13.6,73.1,39.3,25.8,25.9,2.2,0.9,2.6,2.6,1021.5
6,6.1,14.5,14.4,12.9,78.7,42.9,29.9,29.9,0.5,0.8,3.0,3.0,1022.1
9,4.4,12.4,13.5,12.0,85.2,50.5,34.9,35.4,3.3,4.2,4.1,4.1,1022.3
12,4.8,9.1,12.2,11.0,86.7,65.4,41.0,42.8,4.6,6.1,4.5,4.5,1023.9
15,12.0,9.2,10.8,10.1,60.0,68.5,49.9,48.7,2.2,3.4,5.4,5.4,1025.9
18,15.5,13.0,9.0,8.7,50.0,55.7,66.2,57.6,4.4,4.9,6.0,6.0,1024.6
21,12.7,12.4,8.6,7.3,60.5,59.4,71.5,71.3,5.0,7.4,7.7,7.7,1025.4
24,8.6,8.6,6.5,5.7,75.7,73.6,80.4,80.1,6.0,10.9,12.3,12.3,1028.1
27,6.4,5.8,4.4,5.0,82.5,82.8,84.4,79.2,4.8,10.7,12.1,12.1,1029.4
30,4.6,4.0,3.1,4.7,88.9,89.0,88.7,74.8,3.5,8.8,10.9,10.9,1029.7
33,3.9,3.1,1.6,4.4,89.1,91.6,92.7,72.7,3.3,7.9,9.0,9.0,1029.1
36,3.9,2.6,1.1,4.0,86.5,92.1,94.6,71.8,3.2,6.9,8.1,8.1,1030.2
39,7.8,4.7,1.2,4.5,68.3,80.7,96.6,68.5,2.7,4.4,5.3,5.3,1029.8
42,10.6,7.9,3.6,2.5,58.0,66.2,84.8,85.2,2.0,3.1,3.6,3.6,1026.1
