fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,19.7,24.4,21.4,19.6,77.6,50.1,52.4,54.8,2.3,2.9,2.2,2.2,1016.5,291,20
3,18.3,23.5,21.1,19.5,82.7,53.9,53.4,53.3,3.4,3.8,2.8,2.8,1016.9,291,23
6,17.5,21.7,20.8,19.2,86.2,62.5,55.5,57.2,2.9,3.0,3.4,3.4,1016.2,292,2
9,16.4,19.8,19.9,18.6,90.7,71.9,60.3,60.9,1.6,1.3,0.6,0.6,1016.6,292,5
12,18.7,18.0,18.5,17.6,83.5,82.1,68.4,66.2,4.5,4.1,1.9,1.9,1017.8,292,8
15,23.6,21.4,17.6,17.1,66.1,71.1,78.3,71.3,1.4,1.7,2.2,2.2,1017.5,292,11
18,24.9,23.2,18.9,16.9,60.0,62.8,75.7,82.6,4.1,4.3,4.7,4.7,1015.4,292,14
21,18.6,17.7,14.6,13.8,77.2,77.2,82.5,87.2,11.3,12.0,15.1,15.1,1017.7,292,17
24,14.8,14.0,11.2,10.3,84.4,79.5,75.7,72.1,9.2,9.8,16.0,16.0,1021.2,292,20
27,13.9,13.0,10.5,9.5,87.5,83.2,78.4,74.7,5.7,7.1,12.8,12.8,1023.1,292,23
30,13.9,13.2,11.1,10.3,87.9,82.4,69.3,65.3,4.2,5.2,10.5,10.5,1023.0,293,2
33,13.2,13.1,11.4,10.1,88.3,77.5,64.8,65.0,4.2,5.4,9.1,9.1,1024.1,293,5
36,14.1,12.8,11.6,10.4,82.0,72.6,40.7,33.2,5.0,7.6,11.3,11.3,1026.2,293,8
39,18.9,16.0,11.7,10.5,39.6,41.0,44.7,26.1,5.7,6.4,9.0,9.0,1026.8,293,11
42,20.1,17.7,13.4,11.2,29.7,27.9,34.3,38.2,6.5,7.1,8.1,8.1,1024.8,293,14
