fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,6.1,5.4,3.7,3.3,96.0,97.8,99.9,99.6,2.5,4.6,6.1,6.1,1019.8,22,20
3,6.1,5.4,4.2,3.4,96.7,98.3,99.9,99.9,2.8,5.8,7.2,7.2,1019.8,22,23
6,6.3,5.6,4.5,3.9,96.6,98.2,99.7,99.5,2.9,6.1,8.6,8.6,1019.6,23,2
9,6.3,5.5,4.0,3.9,96.0,97.5,99.8,100.0,3.7,7.0,10.2,10.2,1019.2,23,5
12,6.1,5.3,3.0,3.1,94.6,96.1,99.9,99.7,4.8,8.7,13.5,13.5,1020.5,23,8
15,6.3,4.9,2.2,2.3,92.4,95.2,99.7,99.6,4.9,8.6,12.2,12.2,1022.3,23,11
18,6.2,4.9,2.1,2.0,91.3,94.6,99.7,99.7,4.5,7.5,11.1,11.1,1020.8,23,14
21,5.6,4.6,1.8,1.4,93.5,94.7,100.0,99.9,4.6,8.5,13.2,13.2,1021.8,23,17
24,5.2,4.1,1.5,0.9,93.0,95.3,99.9,100.0,3.5,7.3,11.9,11.9,1023.2,23,20
27,4.7,3.5,0.9,0.6,93.8,95.4,99.8,99.9,3.9,7.5,11.1,11.1,1023.7,23,23
30,4.1,2.8,0.4,0.5,93.5,95.0,99.3,99.7,3.9,7.0,9.2,9.2,1024.1,24,2
33,3.2,1.9,-0.1,0.4,93.9,95.7,98.1,99.2,3.9,6.9,8.8,8.8,1023.4,24,5
36,2.7,1.1,-0.3,0.4,93.1,96.1,95.7,98.6,3.3,5.5,7.3,7.3,1025.3,24,8
39,2.6,0.7,-0.6,-0.2,90.2,95.7,94.5,98.5,2.9,4.2,5.3,5.3,1026.5,24,11
42,3.4,1.5,-0.4,0.1,83.5,91.0,93.4,97.2,2.8,3.6,3.6,3.6,1024.0,24,14
