fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,21.2,22.9,20.6,18.9,72.2,62.3,63.2,66.8,4.9,4.6,2.8,2.8,1014.6,307,20
3,19.5,19.9,18.8,17.7,83.0,79.0,74.2,74.1,6.4,7.4,5.4,5.4,1015.5,307,23
6,18.2,18.3,17.8,17.2,90.1,88.2,79.1,75.8,4.2,4.8,5.1,5.1,1015.2,308,2
9,17.8,17.5,16.5,16.3,92.6,93.1,84.8,78.6,3.7,4.1,4.9,4.9,1015.2,308,5
12,18.7,17.5,16.2,16.0,88.6,93.5,84.4,78.0,2.7,3.2,4.4,4.4,1016.7,308,8
15,22.8,20.7,16.6,15.7,67.8,73.7,86.6,83.1,1.4,1.9,2.7,2.7,1016.3,308,11
18,25.0,23.4,19.0,17.0,57.6,60.9,74.2,79.8,0.9,1.2,1.6,1.6,1014.0,308,14
21,23.1,23.6,19.6,17.6,68.3,60.2,71.0,77.1,0.9,0.9,2.3,2.3,1014.1,308,17
24,20.2,22.0,19.3,17.4,80.3,69.4,74.4,79.6,1.7,3.6,5.2,5.2,1014.4,308,20
27,19.5,20.1,18.9,17.3,87.7,83.6,79.5,80.1,2.7,5.6,6.1,6.1,1014.7,308,23
30,19.2,19.2,18.8,17.5,94.6,92.8,77.8,73.0,3.8,5.9,5.9,5.9,1013.6,309,2
33,18.8,18.9,19.1,18.2,96.3,95.4,73.5,72.4,3.6,5.1,7.9,7.9,1011.8,309,5
36,19.6,19.2,19.8,18.8,93.8,94.3,72.0,71.9,5.1,4.7,9.2,9.2,1012.1,309,8
39,21.4,20.5,18.5,17.7,88.2,90.1,82.5,81.1,4.0,3.8,10.2,10.2,1011.7,309,11
42,22.1,21.7,18.6,17.5,85.2,85.4,88.6,88.1,3.6,3.2,10.3,10.3,1008.7,309,14
