fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,19.8,21.2,19.5,18.0,75.1,66.8,66.2,68.4,3.9,9.0,8.6,8.6,1018.7,314,20
3,18.2,18.9,19.0,17.9,84.0,78.9,68.6,67.8,4.0,9.5,10.8,10.8,1019.4,314,23
6,17.0,17.6,19.2,18.3,92.3,88.7,70.8,67.1,3.1,8.0,10.2,10.2,1018.8,315,2
9,16.5,16.6,19.1,18.4,97.1,96.7,71.0,67.6,2.9,7.2,8.9,8.9,1018.4,315,5
12,17.5,16.6,18.7,18.2,96.0,99.3,74.9,70.0,4.2,7.7,7.5,7.5,1019.3,315,8
15,21.6,19.6,16.9,17.5,77.4,84.7,90.5,78.3,4.1,5.1,4.8,4.8,1019.6,315,11
18,24.7,23.0,18.8,17.1,64.2,68.6,83.0,86.6,3.3,4.4,5.1,5.1,1016.3,315,14
21,23.0,22.9,19.1,17.3,71.5,69.8,82.0,87.3,3.2,6.6,7.5,7.5,1015.9,315,17
24,20.1,20.3,18.9,17.8,86.0,84.4,83.8,84.4,4.1,7.8,8.5,8.5,1016.8,315,20
27,18.7,19.0,19.9,18.9,94.9,92.9,76.8,73.9,3.8,6.8,7.7,7.7,1016.2,315,23
30,18.1,18.7,20.8,19.7,96.9,94.7,70.1,67.8,3.6,5.1,7.6,7.6,1015.2,316,2
33,17.9,18.7,21.6,20.4,96.3,92.6,63.8,63.8,5.5,5.5,9.2,9.2,1013.5,316,5
36,19.4,19.2,21.1,20.0,89.8,88.1,65.7,66.1,5.3,5.3,10.2,10.2,1014.4,316,8
39,23.5,21.6,18.0,17.5,70.4,76.4,84.9,80.6,5.5,6.6,10.5,10.5,1015.6,316,11
42,22.5,21.0,16.7,15.0,68.2,72.4,89.0,95.0,7.4,8.5,9.4,9.4,1014.2,316,14
