fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,23.4,23.2,21.4,20.1,88.7,87.1,91.4,95.2,3.9,7.1,5.2,5.2,1016.6,282,20
3,22.6,22.1,21.0,19.9,92.3,92.4,93.5,97.4,3.5,6.7,6.7,6.7,1017.3,282,23
6,21.8,21.2,20.0,19.5,95.5,96.7,99.0,99.5,3.3,6.0,6.1,6.1,1016.5,283,2
9,21.3,20.6,19.6,19.3,96.7,98.4,99.9,99.2,3.6,6.1,4.8,4.8,1016.3,283,5
12,21.0,19.8,18.7,18.6,95.9,97.9,99.7,99.8,4.9,8.2,8.4,8.4,1018.0,283,8
15,21.3,19.8,17.9,18.1,90.4,94.0,99.3,99.4,4.5,8.1,8.7,8.7,1018.5,283,11
18,20.7,19.5,16.8,16.8,88.8,91.5,99.2,99.2,6.8,9.9,11.6,11.6,1017.3,283,14
21,18.8,17.8,14.8,14.7,90.6,91.0,99.1,98.7,6.9,11.7,17.3,17.3,1018.8,283,17
24,16.8,15.8,12.6,12.1,89.7,89.0,96.5,96.5,6.8,12.3,18.1,18.1,1021.6,283,20
27,15.0,13.8,11.0,11.3,87.4,87.0,91.9,93.2,6.0,11.0,16.6,16.6,1023.3,283,23
30,14.1,12.8,10.2,10.9,82.7,84.6,89.4,92.1,5.2,9.2,15.0,15.0,1023.1,284,2
33,14.0,12.6,10.0,10.4,74.8,78.0,85.4,91.2,4.8,8.7,16.2,16.2,1023.0,284,5
36,14.7,13.1,10.2,10.4,70.4,73.8,85.1,85.9,4.0,6.9,13.7,13.7,1024.3,284,8
39,17.5,15.3,11.1,9.8,63.0,67.6,84.2,88.7,4.4,6.0,7.5,7.5,1024.0,284,11
42,20.0,18.0,13.7,11.5,58.3,61.0,75.7,85.2,4.5,6.4,7.3,7.3,1021.4,284,14
