fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,20.6,19.9,18.6,18.0,94.7,96.1,99.0,99.1,4.0,7.2,7.2,7.2,1018.6,287,20
3,19.6,18.9,17.4,17.2,92.3,92.7,96.7,98.7,4.7,8.3,11.0,11.0,1018.5,287,23
6,18.0,17.2,15.5,15.6,87.6,87.9,94.2,95.2,5.4,9.0,13.1,13.1,1018.5,288,2
9,17.2,16.3,14.2,14.9,88.9,90.3,97.0,95.1,4.4,7.7,12.6,12.6,1018.5,288,5
12,17.4,16.2,14.0,14.1,87.7,90.2,90.3,86.1,4.2,7.4,12.5,12.5,1020.2,288,8
15,18.7,17.0,14.1,14.2,80.3,85.4,93.2,85.4,4.0,6.0,10.2,10.2,1020.2,288,11
18,19.3,17.9,14.0,13.4,76.9,80.3,95.4,93.8,5.6,8.3,9.1,9.1,1019.1,288,14
21,18.5,17.5,13.9,12.6,81.2,82.0,94.1,98.5,4.7,8.8,12.4,12.4,1020.3,288,17
24,17.1,16.4,13.6,12.8,90.7,88.2,93.1,94.1,4.3,8.7,14.0,14.0,1022.0,288,20
27,16.9,16.1,13.4,12.4,92.4,91.1,95.0,94.4,4.7,9.5,14.1,14.1,1022.8,288,23
30,16.6,15.7,12.9,12.0,92.3,91.6,94.5,93.6,5.2,10.4,15.2,15.2,1023.5,289,2
33,15.4,14.4,11.8,11.0,91.2,89.8,93.7,93.6,5.8,11.3,16.3,16.3,1024.7,289,5
36,15.0,13.8,11.2,10.3,89.4,88.4,89.7,88.6,5.3,11.3,16.9,16.9,1027.6,289,8
39,15.3,13.7,10.7,9.8,89.2,88.1,91.2,86.0,5.7,11.4,16.8,16.8,1029.5,289,11
42,14.2,12.5,9.2,8.4,83.9,81.5,84.6,75.8,6.5,12.4,17.9,17.9,1029.8,289,14
