fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,1.0,3.6,0.2,-1.3,73.0,51.2,56.4,51.6,1.0,2.3,2.5,2.5,1035.4
3,0.6,3.1,0.0,-1.2,78.3,56.1,54.5,44.8,2.3,2.9,1.9,1.9,1036.2
6,0.2,2.8,-0.0,-1.1,79.9,59.7,52.2,40.5,0.9,1.0,1.9,1.9,1035.8
9,-1.7,2.3,-0.3,-1.4,86.7,61.9,53.5,42.9,1.7,1.8,2.8,2.8,1034.3
12,-0.9,1.9,-0.5,-1.6,86.3,62.8,52.9,44.1,1.5,2.8,3.5,3.5,1035.0
15,6.0,2.6,-0.5,-1.4,54.4,62.0,51.6,40.3,2.0,2.5,3.4,3.4,1036.1
18,8.1,5.0,1.0,-0.7,42.2,46.4,56.6,50.6,1.6,1.9,2.0,2.0,1033.3
21,4.6,5.4,1.6,0.5,58.9,44.2,52.9,35.6,2.2,2.5,3.0,3.0,1032.6
24,1.0,5.0,1.7,1.5,69.6,44.9,45.5,22.7,2.9,4.5,3.9,3.9,1032.9
27,-0.7,4.6,2.1,2.1,76.6,45.0,36.4,18.2,3.1,3.9,2.6,2.6,1033.6
30,-1.5,4.2,2.4,2.4,80.4,46.0,31.0,17.9,3.2,4.3,2.5,2.5,1033.7
33,-2.1,4.0,3.6,3.0,82.5,47.2,19.1,18.9,2.9,3.6,0.8,0.8,1033.3
36,-0.7,4.0,4.4,3.4,78.6,45.3,16.6,21.4,2.4,3.7,1.0,1.0,1034.1
39,7.1,4.1,4.5,3.5,47.8,47.1,17.6,23.1,2.1,3.6,2.6,2.6,1033.7
42,10.1,7.3,4.5,3.7,36.7,38.0,25.2,24.9,1.6,1.6,1.8,1.8,1031.8
