fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,12.5,14.4,10.6,8.7,69.9,46.8,53.4,54.7,3.3,3.7,3.2,3.2,1018.4,85,20
3,11.4,13.9,10.6,9.2,74.5,48.3,49.8,39.3,2.5,3.5,3.6,3.6,1019.6,85,23
6,10.4,13.3,11.0,10.4,75.8,49.1,37.0,20.6,2.7,4.7,6.4,6.4,1019.0,86,2
9,10.0,12.7,11.9,10.9,74.5,49.4,30.0,28.8,1.9,5.2,7.3,7.3,1019.0,86,5
12,11.6,12.2,10.8,9.6,70.3,50.7,47.3,49.3,3.3,6.1,10.4,10.4,1021.1,86,8
15,15.7,13.3,9.1,8.5,54.6,55.7,64.6,48.0,5.9,6.3,8.2,8.2,1021.9,86,11
18,17.5,15.3,11.0,8.8,44.7,43.8,54.1,60.5,6.6,6.9,7.6,7.6,1020.8,86,14
21,15.9,15.0,10.8,8.7,47.9,40.8,48.6,53.9,4.9,6.0,6.6,6.6,1020.6,86,17
24,11.1,12.4,9.6,7.7,59.7,47.0,49.6,55.2,6.1,8.9,5.8,5.8,1022.5,86,20
27,10.1,10.1,8.3,7.0,62.6,57.0,54.4,56.9,4.0,8.7,8.3,8.3,1023.5,86,23
30,8.6,8.0,7.7,6.7,62.8,60.1,47.3,56.2,4.2,8.8,9.2,9.2,1023.4,87,2
33,6.8,6.6,7.6,6.5,65.7,60.8,34.2,51.9,3.4,8.0,9.6,9.6,1023.5,87,5
36,8.1,6.1,7.7,6.6,69.6,71.6,33.5,48.8,4.0,7.7,9.9,9.9,1025.0,87,8
39,13.8,10.9,8.2,7.5,60.9,65.3,51.8,55.0,4.2,5.5,9.4,9.4,1024.2,87,11
42,17.3,14.9,10.5,8.5,53.9,54.8,67.6,73.2,4.7,5.7,6.3,6.3,1021.4,87,14
