fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,5.9,11.2,11.1,9.8,67.0,43.6,33.6,27.7,3.0,7.1,3.1,3.1,1017.3,13,20
3,3.7,10.2,11.1,9.8,74.6,45.9,31.9,28.3,2.5,5.9,3.5,3.5,1018.7,13,23
6,2.6,9.5,11.1,10.1,77.1,46.7,29.6,26.0,2.3,2.1,1.9,1.9,1018.9,14,2
9,1.2,8.3,10.7,9.9,80.7,49.9,30.8,25.3,2.3,2.5,0.7,0.7,1018.3,14,5
12,2.2,7.4,10.8,10.1,79.0,52.1,29.4,22.7,1.8,4.0,1.1,1.1,1018.5,14,8
15,11.6,9.9,11.5,11.1,50.7,51.9,25.7,18.0,2.4,3.5,2.7,2.7,1017.9,14,11
18,16.1,14.9,12.3,12.1,39.6,38.4,26.7,16.0,2.7,3.6,4.4,4.4,1015.0,14,14
21,12.3,14.7,13.9,13.0,55.3,42.8,21.8,16.1,3.2,6.7,7.0,7.0,1014.0,14,17
24,8.5,12.4,14.1,12.8,63.0,46.5,21.4,17.6,3.5,8.2,11.2,11.2,1015.0,14,20
27,6.6,11.5,14.0,12.9,66.7,45.1,17.6,13.4,2.9,7.5,7.6,7.6,1015.6,14,23
30,4.9,11.0,13.8,12.5,70.5,43.1,18.8,18.2,2.7,5.9,4.4,4.4,1015.2,15,2
33,3.4,9.9,12.6,11.1,75.8,45.0,29.2,31.7,2.1,3.9,8.2,8.2,1015.9,15,5
36,4.8,8.7,10.6,9.5,72.4,51.9,43.6,44.5,2.5,6.5,10.6,10.6,1017.8,15,8
39,11.6,9.7,8.8,8.5,56.5,60.1,49.5,43.5,4.7,6.1,8.7,8.7,1018.9,15,11
42,13.8,12.2,8.2,8.0,49.8,51.7,61.7,42.4,3.8,5.1,5.7,5.7,1017.6,15,14
