fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,9.6,9.9,7.7,6.5,76.3,66.3,62.8,62.5,3.2,6.1,2.7,2.7,1022.4
3,8.4,9.1,7.9,7.1,87.8,74.1,60.4,56.1,2.2,4.7,2.4,2.4,1021.8
6,7.4,8.9,7.8,7.1,92.9,77.1,65.3,60.7,1.8,3.7,3.1,3.1,1021.4
9,7.5,8.4,7.5,6.5,92.8,80.2,65.6,59.6,0.9,2.4,4.7,4.7,1020.9
12,7.7,8.0,7.7,6.8,89.4,78.6,51.9,45.1,1.4,3.0,4.9,4.9,1021.5
15,10.3,8.7,8.1,7.1,74.9,77.9,42.7,35.9,1.7,3.2,6.5,6.5,1022.3
18,11.3,9.9,7.9,7.3,68.5,70.6,44.6,31.9,2.5,3.8,8.3,8.3,1021.0
21,11.1,10.8,7.7,7.5,72.5,64.4,56.0,27.6,1.0,2.3,3.9,3.9,1021.3
24,6.3,10.5,7.4,6.6,86.7,63.9,63.0,38.4,1.7,3.0,5.2,5.2,1023.4
27,4.3,9.6,6.6,5.3,90.7,63.3,65.1,56.1,2.5,4.0,4.4,4.4,1025.5
30,3.3,6.0,5.3,4.1,85.6,66.8,69.9,66.2,3.7,8.5,2.7,2.7,1027.4
33,1.9,2.5,4.1,3.4,78.8,67.9,66.4,63.9,3.2,9.6,4.7,4.7,1028.0
36,1.9,1.1,2.9,2.5,77.4,77.6,61.8,62.2,3.5,9.3,7.0,7.0,1030.2
39,7.4,4.0,2.8,2.7,64.0,74.3,61.5,53.6,3.1,4.9,5.9,5.9,1030.9
42,10.5,7.7,3.7,2.6,55.3,60.6,73.3,63.0,2.1,3.0,3.3,3.3,1027.6
