fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,-6.8,-8.5,-12.1,-13.8,33.8,28.5,34.6,36.4,2.4,5.5,6.1,6.1,1039.0
3,-6.9,-8.6,-11.9,-13.5,34.8,28.9,27.4,25.9,2.0,6.4,8.9,8.9,1039.2
6,-6.8,-8.3,-11.2,-12.5,35.3,29.4,22.2,21.6,2.6,6.9,9.0,9.0,1038.0
9,-7.0,-7.9,-10.5,-11.8,38.3,29.0,19.6,19.5,1.7,5.2,5.8,5.8,1036.4
12,-6.3,-7.4,-9.9,-11.3,37.1,28.0,20.5,19.2,2.4,6.5,7.7,7.7,1036.4
15,-1.0,-4.7,-8.7,-10.7,14.7,18.3,24.1,26.8,5.0,7.3,8.2,8.2,1035.7
18,1.1,-2.1,-6.1,-8.2,13.9,14.0,18.1,21.0,5.5,8.0,8.8,8.8,1032.2
21,-1.7,-1.3,-5.1,-7.1,25.4,15.2,17.9,20.3,2.3,6.5,8.4,8.4,1031.6
24,-4.9,-1.5,-4.9,-6.8,38.7,15.2,16.1,17.9,2.7,5.8,8.5,8.5,1032.2
27,-5.1,-1.9,-5.0,-6.7,42.2,16.0,15.4,16.6,1.4,2.6,5.9,5.9,1032.0
30,-5.2,-2.0,-4.8,-6.5,46.4,17.4,14.7,15.8,1.8,3.7,6.1,6.1,1032.6
33,-5.2,-1.8,-4.4,-6.1,47.7,18.0,13.8,14.6,2.0,5.2,5.8,5.8,1031.1
36,-4.1,-2.5,-4.3,-5.9,42.7,20.0,13.2,14.0,2.2,5.9,5.2,5.2,1031.9
39,2.6,-0.8,-4.3,-5.7,14.5,17.5,16.4,16.6,3.2,4.9,8.3,8.3,1032.4
42,4.7,1.8,-2.3,-4.3,13.3,13.5,17.0,19.4,4.6,6.5,7.2,7.2,1029.4
