fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,4.0,8.8,5.7,4.1,62.7,37.4,37.3,34.9,2.2,4.4,6.3,6.3,1026.7,19,20
3,2.4,7.8,5.0,3.2,71.8,39.9,36.7,38.3,4.6,7.8,9.9,9.9,1029.1,19,23
6,0.9,6.4,4.0,2.2,74.2,37.8,30.5,31.2,6.1,9.4,11.2,11.2,1029.5,20,2
9,-1.1,5.1,3.4,1.6,80.2,37.4,25.6,25.7,4.5,6.6,7.4,7.4,1029.9,20,5
12,-0.2,2.8,2.5,1.2,74.3,43.6,27.3,25.4,6.2,8.0,6.1,6.1,1031.6,20,8
15,5.9,2.3,1.0,0.2,51.4,59.8,38.6,31.4,2.8,5.1,7.3,7.3,1033.2,20,11
18,8.8,5.6,1.5,-0.4,41.1,45.7,55.7,55.5,2.7,4.1,4.8,4.8,1031.0,20,14
21,6.9,5.9,1.9,-0.1,48.0,44.9,55.2,60.1,2.4,5.5,5.7,5.7,1030.7,20,17
24,2.8,4.6,1.5,-0.2,63.3,48.0,57.4,57.8,3.2,8.7,7.4,7.4,1031.0,20,20
27,1.1,3.4,1.5,-0.0,67.7,52.2,59.5,57.1,2.7,8.8,8.4,8.4,1030.5,20,23
30,0.8,1.7,1.6,0.8,74.8,69.4,61.6,46.3,3.9,9.6,8.4,8.4,1029.4,21,2
33,-0.2,0.9,2.4,2.1,87.3,79.5,55.3,30.9,3.5,8.8,8.0,8.0,1027.4,21,5
36,0.5,0.5,3.2,3.2,87.3,84.3,47.0,27.2,4.7,9.6,9.6,9.6,1027.0,21,8
39,7.2,4.2,3.8,3.8,61.9,71.2,46.5,33.2,3.7,5.1,7.4,7.4,1026.2,21,11
42,11.1,8.8,4.8,4.2,48.9,53.0,61.6,45.5,4.1,5.0,5.4,5.4,1021.8,21,14
