fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,4.6,8.7,5.3,3.7,71.9,49.6,57.8,60.5,3.0,6.9,7.4,7.4,1028.2,4,20
3,3.6,7.2,5.4,3.9,77.8,56.1,59.7,64.5,2.4,5.2,3.6,3.6,1029.6,4,23
6,3.1,6.6,5.6,4.1,79.7,58.2,60.6,65.8,2.0,3.3,2.1,2.1,1029.5,5,2
9,1.5,6.4,5.5,4.1,87.0,59.4,61.3,65.4,1.6,0.7,1.9,1.9,1028.6,5,5
12,1.7,6.0,5.1,3.7,88.3,61.7,61.7,64.5,1.2,2.5,3.3,3.3,1030.6,5,8
15,9.0,6.3,5.1,3.8,59.1,64.1,58.8,58.5,0.6,1.6,2.8,2.8,1030.3,5,11
18,11.9,9.4,5.4,3.6,47.3,51.7,62.1,64.9,1.1,1.5,1.8,1.8,1028.2,5,14
21,9.3,9.8,6.0,4.1,61.2,49.2,58.9,62.2,1.2,1.8,2.1,2.1,1028.2,5,17
24,5.5,9.3,5.8,4.1,73.4,50.1,58.3,58.4,3.8,3.2,1.7,1.7,1029.0,5,20
27,3.1,8.8,5.7,4.4,83.6,51.5,57.9,52.3,3.1,2.6,2.8,2.8,1029.7,5,23
30,1.8,8.4,5.6,4.5,88.2,52.5,56.3,49.7,2.2,3.3,6.4,6.4,1029.4,6,2
33,1.1,8.1,5.9,4.9,88.9,53.4,55.3,53.9,2.4,5.6,8.4,8.4,1028.5,6,5
36,2.6,8.2,6.4,5.4,83.0,53.4,59.5,56.8,2.2,7.2,9.7,9.7,1029.0,6,8
39,11.9,9.2,7.4,6.4,52.1,56.2,55.4,51.5,3.2,6.3,11.1,11.1,1028.3,6,11
42,15.6,13.4,9.2,7.3,38.9,41.6,50.2,51.1,4.8,6.7,8.2,8.2,1025.1,6,14
