fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,9.6,10.3,6.7,4.9,53.8,36.6,41.8,42.2,1.4,1.8,4.2,4.2,1020.9,84,20
3,8.5,9.9,6.8,5.1,60.1,36.9,41.1,42.7,1.9,2.6,5.8,5.8,1021.7,84,23
6,7.4,9.7,6.9,5.2,66.5,37.9,42.8,45.0,1.4,1.5,4.7,4.7,1022.3,85,2
9,4.6,9.3,6.8,5.3,78.5,41.5,41.5,39.7,3.9,4.4,6.5,6.5,1021.5,85,5
12,8.5,8.7,7.0,5.5,67.9,45.0,33.5,33.1,2.9,4.7,7.7,7.7,1023.5,85,8
15,14.5,11.7,7.5,5.7,35.6,35.4,40.3,39.1,2.5,3.5,5.5,5.5,1023.6,85,11
18,16.5,14.0,9.7,7.5,32.8,31.7,38.9,43.6,2.7,3.7,4.4,4.4,1021.1,85,14
21,14.8,14.3,10.2,8.1,46.0,33.4,40.2,44.9,1.5,2.8,3.1,3.1,1020.7,85,17
24,11.5,13.6,9.9,7.9,55.7,36.7,41.8,45.3,2.6,5.0,5.1,5.1,1021.5,85,20
27,9.9,12.8,9.6,7.7,64.5,40.5,43.6,46.9,2.7,5.1,4.5,4.5,1022.7,85,23
30,7.7,11.8,9.2,7.5,74.9,46.5,46.4,48.5,3.8,5.1,4.7,4.7,1022.1,86,2
33,6.2,10.7,9.1,7.5,82.1,54.2,47.1,46.0,2.9,4.1,3.8,3.8,1021.6,86,5
36,9.9,10.2,9.2,7.9,72.9,57.9,44.0,42.5,2.7,4.7,4.4,4.4,1023.3,86,8
39,16.2,13.4,9.4,8.2,45.3,47.2,50.3,41.1,3.5,4.0,5.0,5.0,1024.1,86,11
42,18.3,16.0,11.7,9.5,38.1,37.7,46.1,50.3,3.4,3.7,4.7,4.7,1021.5,86,14
