fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,6.4,5.6,3.5,2.9,88.8,85.5,87.5,86.7,4.4,9.4,12.6,12.6,1024.1,4,20
3,5.9,5.1,3.5,3.3,91.5,89.7,92.3,93.1,4.3,9.4,13.9,13.9,1023.2,4,23
6,5.7,5.0,3.1,3.2,93.4,92.8,98.7,97.8,2.6,5.9,10.4,10.4,1022.6,5,2
9,5.6,4.7,2.9,2.8,94.8,95.6,99.6,99.1,3.2,6.3,8.2,8.2,1021.5,5,5
12,5.4,4.3,2.5,2.3,95.1,97.0,99.8,99.8,3.6,7.2,8.2,8.2,1022.8,5,8
15,5.4,3.7,1.4,1.4,91.0,96.6,99.8,99.9,4.2,6.9,8.9,8.9,1024.2,5,11
18,5.1,3.3,0.5,0.4,84.9,92.4,99.8,99.9,4.4,6.7,7.3,7.3,1024.4,5,14
21,4.5,2.8,-0.0,-0.3,84.8,92.3,99.9,99.8,4.6,7.4,9.2,9.2,1026.6,5,17
24,4.2,2.4,-0.1,-0.5,87.0,94.9,99.1,98.0,3.1,5.8,11.0,11.0,1028.5,5,20
27,4.2,2.5,0.0,-0.1,87.8,95.3,98.8,96.6,1.9,4.9,8.8,8.8,1029.2,5,23
30,4.1,2.2,-0.4,-0.6,88.1,96.5,99.9,98.6,3.1,5.9,6.6,6.6,1029.9,6,2
33,3.8,1.9,-0.7,-0.7,86.9,95.6,99.6,97.1,3.8,6.7,6.7,6.7,1030.5,6,5
36,3.8,1.8,-0.6,-0.6,84.3,91.8,95.2,92.2,3.1,7.4,8.3,8.3,1032.3,6,8
39,6.2,3.2,-0.6,-1.7,67.2,77.9,93.9,93.6,4.0,6.2,6.6,6.6,1032.9,6,11
42,8.0,5.3,1.2,-0.8,55.7,62.1,77.9,87.1,3.4,5.0,5.6,5.6,1029.9,6,14
