fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,16.1,18.2,16.1,14.4,67.9,56.4,56.1,59.4,2.6,5.8,6.6,6.6,1012.8,91,20
3,14.5,16.0,15.6,14.4,75.3,66.6,57.9,57.4,3.5,6.6,6.8,6.8,1014.2,91,23
6,12.8,14.0,15.5,14.5,87.2,80.3,58.3,56.4,3.9,6.6,6.8,6.8,1013.6,92,2
9,11.7,13.0,15.4,14.6,92.7,86.6,57.0,54.1,3.1,6.0,6.6,6.6,1013.9,92,5
12,14.7,13.3,15.6,14.8,81.5,86.4,54.9,50.9,4.1,7.3,8.1,8.1,1015.4,92,8
15,21.9,19.8,15.5,14.9,53.3,57.3,64.6,50.0,5.8,7.1,9.8,9.8,1014.7,92,11
18,24.6,23.0,18.4,16.2,41.3,42.2,52.1,57.4,6.6,7.6,9.1,9.1,1012.4,92,14
21,22.9,22.7,18.6,16.5,45.0,43.6,51.4,56.3,7.0,9.3,13.3,13.3,1010.5,92,17
24,19.0,19.2,17.1,16.6,51.1,49.6,52.0,52.4,8.0,11.1,19.5,19.5,1011.2,92,20
27,17.4,17.5,16.5,16.9,51.3,50.0,45.9,41.7,8.9,11.4,20.6,20.6,1011.4,92,23
30,16.6,16.6,15.9,16.7,42.5,42.6,42.7,44.3,9.4,10.9,20.5,20.5,1010.2,93,2
33,15.1,15.3,15.4,16.3,49.4,49.7,50.6,55.8,9.0,10.3,19.2,19.2,1009.1,93,5
36,14.6,14.7,14.3,15.5,57.7,55.9,50.1,52.4,8.9,10.1,20.1,20.1,1010.0,93,8
39,13.2,13.3,13.0,14.7,82.6,77.0,66.2,68.8,10.2,10.5,20.6,20.6,1009.1,93,11
42,15.4,14.8,13.6,14.8,78.4,79.5,70.5,73.3,9.2,7.9,20.7,20.7,1006.4,93,14
