fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,14.3,17.5,14.2,12.2,74.8,52.6,58.9,64.6,2.1,4.9,6.1,6.1,1021.2
3,12.4,16.1,13.8,12.0,82.1,58.8,59.7,64.1,2.4,6.5,5.6,5.6,1021.2
6,11.2,14.9,13.6,11.9,87.1,64.1,59.8,62.7,2.2,4.2,4.0,4.0,1020.8
9,10.2,14.3,13.5,12.0,90.8,68.3,59.8,61.2,2.1,3.7,1.7,1.7,1020.6
12,13.0,13.5,13.4,11.9,84.4,74.2,60.6,60.4,1.9,4.5,1.1,1.1,1021.7
15,18.7,16.4,13.6,12.2,65.7,69.4,60.6,59.4,1.2,1.5,0.5,0.5,1021.6
18,20.8,18.9,14.7,12.6,54.6,55.0,66.3,72.3,0.4,0.8,1.5,1.5,1019.7
21,18.4,19.1,15.1,13.0,69.9,53.5,64.7,71.4,0.9,1.5,2.1,2.1,1019.4
24,14.9,18.4,14.7,12.7,79.7,55.8,65.3,71.4,2.3,3.2,2.6,2.6,1020.8
27,14.1,17.6,14.4,12.4,83.0,59.1,66.0,71.8,1.8,4.5,2.3,2.3,1021.4
30,14.4,16.6,14.1,12.2,82.6,64.3,67.2,71.9,1.7,4.8,3.0,3.0,1022.1
33,14.3,16.0,13.8,11.9,83.8,67.9,68.3,72.3,1.6,4.2,4.7,4.7,1022.7
36,15.4,15.5,13.3,11.4,81.6,69.9,70.4,74.3,1.7,4.5,5.6,5.6,1024.3
39,19.8,17.3,13.2,11.3,61.3,65.3,75.0,80.0,2.0,2.9,3.8,3.8,1024.1
42,21.0,18.9,14.6,12.4,52.4,53.2,64.8,72.0,1.7,2.4,3.2,3.2,1021.7
