fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,17.1,19.2,16.1,14.4,75.4,62.0,68.3,72.5,0.9,0.3,0.6,0.6,1016.9
3,16.3,17.3,15.5,13.8,79.3,72.4,71.6,75.6,3.7,5.1,3.7,3.7,1018.5
6,15.6,15.7,14.7,13.2,82.4,78.9,75.5,78.8,3.6,7.0,6.9,6.9,1018.2
9,14.5,14.6,13.4,12.2,89.9,83.0,80.0,83.4,4.3,5.5,7.9,7.9,1018.6
12,13.8,13.2,10.7,9.7,89.4,85.5,82.4,83.6,7.1,10.1,16.3,16.3,1021.3
15,11.6,10.1,7.4,8.1,73.2,71.0,58.7,57.9,8.9,12.3,19.6,19.6,1024.1
18,10.9,9.2,5.9,6.9,58.2,60.8,50.2,36.7,5.4,7.0,16.0,16.0,1024.6
21,10.6,9.0,5.5,6.4,51.5,54.0,48.6,30.4,4.6,6.4,12.1,12.1,1023.9
24,9.4,8.4,4.9,5.5,50.6,49.8,48.7,23.2,3.8,7.2,10.8,10.8,1025.1
27,8.0,7.3,4.4,5.6,52.3,50.1,38.9,13.6,3.5,7.9,11.6,11.6,1025.4
30,7.4,6.2,4.7,6.1,51.0,51.0,26.6,8.4,4.0,7.4,11.7,11.7,1024.4
33,6.5,5.5,5.2,6.5,52.2,51.2,21.7,6.2,3.5,6.8,12.1,12.1,1023.2
36,6.8,5.2,5.0,6.1,52.2,54.3,25.8,9.8,3.8,6.3,11.0,11.0,1024.1
39,8.0,6.0,5.1,6.2,50.4,53.9,27.0,11.3,4.1,4.7,7.2,7.2,1024.8
42,8.9,7.1,5.3,6.1,48.3,50.7,29.9,14.5,3.7,4.0,5.2,5.2,1022.9
