fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,6.6,10.6,8.6,6.9,52.2,31.8,30.2,32.4,3.5,9.5,6.8,6.8,1023.6
3,4.9,10.1,8.9,7.4,60.4,34.0,28.9,28.9,2.7,5.9,4.8,4.8,1023.6
6,3.8,9.4,9.0,7.7,67.4,37.1,24.2,22.3,2.2,4.4,4.6,4.6,1022.8
9,2.8,8.9,9.0,7.8,73.5,37.0,21.0,19.1,0.9,2.7,6.4,6.4,1021.2
12,4.0,9.0,9.1,7.9,69.1,33.2,21.1,20.5,2.0,3.7,6.6,6.6,1021.8
15,12.6,10.6,9.7,8.4,41.3,37.1,20.6,22.6,1.3,3.4,7.4,7.4,1021.6
18,15.9,14.3,10.3,8.8,30.3,28.8,31.5,30.0,2.3,3.0,4.5,4.5,1018.3
21,11.4,14.6,11.1,9.3,49.9,31.8,34.4,36.0,2.4,4.4,4.6,4.6,1018.1
24,8.2,13.4,11.4,9.7,60.0,37.3,35.5,37.9,2.7,7.4,5.4,5.4,1018.8
27,6.0,12.1,11.3,9.8,71.0,41.7,36.5,38.4,2.6,4.5,5.3,5.3,1019.7
30,5.0,10.5,10.8,9.3,75.2,45.4,35.7,36.8,2.0,3.5,6.9,6.9,1019.8
33,3.9,9.4,10.4,8.8,79.5,48.4,37.3,38.6,1.3,2.3,7.1,7.1,1019.0
36,4.6,9.8,10.1,8.5,78.7,45.2,40.4,41.1,1.4,2.7,7.0,7.0,1020.9
39,13.3,11.3,10.1,8.6,49.5,48.8,41.7,41.3,1.3,2.2,5.8,5.8,1021.0
42,16.3,14.7,10.6,8.8,39.2,38.9,45.8,42.8,0.8,1.2,3.1,3.1,1018.3
