fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,2.2,1.9,-1.4,-3.2,44.5,35.1,38.1,41.5,3.1,9.0,7.6,7.6,1035.6
3,-0.0,0.3,-2.5,-4.2,52.9,36.6,38.6,40.8,2.4,7.6,4.8,4.8,1036.9
6,-1.7,-0.4,-3.1,-4.6,62.0,37.2,40.2,41.8,2.2,5.1,2.0,2.0,1035.3
9,-2.7,-1.0,-3.4,-4.7,69.2,38.7,41.2,41.5,1.9,0.9,2.8,2.8,1034.4
12,-2.0,-0.9,-2.9,-3.7,71.2,39.9,38.1,31.2,0.4,1.5,3.6,3.6,1034.3
15,4.3,0.9,-2.0,-1.8,38.5,43.3,32.0,15.6,1.8,2.7,4.8,4.8,1033.8
18,7.3,4.4,0.3,-0.4,30.6,32.6,37.7,21.8,2.2,3.5,4.6,4.6,1030.2
21,4.9,5.6,2.2,1.3,43.1,31.2,31.4,26.9,2.2,3.8,6.6,6.6,1029.0
24,2.1,6.0,3.5,2.1,57.0,30.5,29.0,28.3,2.5,5.0,8.9,8.9,1029.0
27,1.4,6.4,4.2,2.4,63.3,31.5,29.5,31.0,2.3,5.0,10.3,10.3,1029.8
30,0.7,6.1,4.4,2.6,68.4,33.1,30.5,32.3,2.7,7.0,9.9,9.9,1029.7
33,-0.3,5.5,4.5,2.9,73.0,35.5,28.1,28.4,2.6,6.5,7.6,7.6,1028.5
36,1.0,5.6,4.5,3.1,73.1,34.2,28.2,27.5,1.3,3.9,5.4,5.4,1029.0
39,9.5,6.8,5.0,3.7,41.4,38.7,27.8,27.3,1.6,3.0,4.7,4.7,1028.6
42,12.7,10.4,6.3,4.4,29.5,28.5,33.9,33.7,2.5,3.5,4.4,4.4,1025.4
