fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,19.4,22.4,20.3,18.8,47.1,36.3,31.3,30.7,7.0,6.8,11.3,11.3,1014.8
3,18.2,21.5,19.9,18.3,55.0,42.0,38.1,38.1,4.9,5.1,9.5,9.5,1016.0
6,16.4,20.7,19.6,18.1,65.9,46.7,37.9,35.7,3.6,3.5,4.4,4.4,1015.4
9,15.9,19.8,19.1,17.8,69.6,50.5,36.8,31.0,2.1,2.0,1.1,1.1,1015.3
12,16.3,18.7,17.5,16.1,69.0,49.2,41.4,38.3,1.9,3.1,1.8,1.8,1017.5
15,17.9,17.6,16.4,15.0,68.2,56.8,45.1,46.3,1.5,1.9,3.9,3.9,1018.9
18,18.5,17.3,15.5,14.1,64.5,64.7,54.9,59.2,0.7,0.9,1.4,1.4,1017.8
21,18.2,17.5,15.6,14.4,65.9,62.3,59.0,61.1,1.3,0.9,0.6,0.6,1017.9
24,15.7,17.0,15.4,14.2,77.2,62.8,60.7,60.6,1.8,2.0,0.6,0.6,1019.9
27,15.2,15.5,13.2,12.7,64.8,58.0,62.2,64.2,5.4,7.7,7.2,7.2,1022.0
30,12.4,11.4,9.5,9.9,62.0,64.3,71.1,72.5,10.0,11.4,13.1,13.1,1023.7
33,9.8,8.9,8.4,8.5,59.9,59.9,57.9,58.0,7.9,9.9,13.8,13.8,1025.4
36,9.8,7.5,5.9,6.5,49.2,53.7,55.5,52.3,8.2,10.9,17.0,17.0,1028.9
39,13.2,9.5,5.1,4.1,30.3,35.2,43.5,32.7,8.7,9.8,12.7,12.7,1030.6
42,15.1,11.6,7.3,5.1,23.3,25.3,31.9,36.1,9.0,9.7,10.5,10.5,1029.7
