fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,-0.7,-2.8,-5.0,-6.0,86.0,96.3,99.4,99.4,3.3,3.5,3.1,3.1,1032.6
3,-0.7,-2.8,-4.9,-5.8,86.4,96.6,99.5,99.2,3.7,4.2,1.4,1.4,1033.3
6,-0.7,-2.8,-4.9,-6.0,86.2,96.8,99.6,99.8,3.5,4.3,2.9,2.9,1033.3
9,-0.9,-2.8,-4.4,-5.3,86.9,96.2,99.3,99.6,1.7,2.2,1.8,1.8,1031.7
12,-0.6,-2.8,-4.2,-5.0,84.5,95.3,99.4,99.7,3.6,4.3,2.1,2.1,1032.8
15,1.3,-1.6,-3.9,-4.7,75.0,87.7,98.8,99.7,3.9,4.5,3.4,3.4,1034.3
18,3.4,0.6,-3.1,-4.1,67.5,77.5,95.3,97.9,3.3,3.6,3.2,3.2,1032.3
21,3.0,1.5,-2.3,-3.8,70.5,73.2,91.0,97.2,2.7,3.0,3.5,3.5,1032.8
24,1.8,1.2,-2.3,-4.0,77.4,72.1,85.6,89.4,4.0,5.6,5.5,5.5,1034.5
27,0.3,0.5,-2.6,-4.0,80.7,65.9,69.9,68.1,5.6,7.9,6.1,6.1,1036.1
30,-1.5,-1.4,-2.9,-4.1,78.9,62.0,51.6,42.7,5.7,8.3,6.6,6.6,1035.7
33,-3.5,-4.2,-3.8,-4.9,74.0,63.7,32.7,25.5,7.3,10.7,8.1,8.1,1036.6
36,-4.1,-5.9,-4.7,-5.4,65.3,54.2,17.8,21.0,5.5,8.5,7.3,7.3,1038.9
39,-0.2,-4.1,-5.3,-6.0,42.6,49.3,19.1,25.6,2.8,3.5,6.4,6.4,1039.0
42,2.1,-1.3,-5.3,-6.7,32.9,35.8,43.8,37.6,3.4,3.7,4.3,4.3,1035.9
