fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,3.6,2.6,-0.4,-1.0,90.8,92.9,99.4,99.5,6.6,8.0,12.3,12.3,1019.3
3,2.7,1.5,-0.8,-0.7,92.8,95.3,98.8,99.5,7.9,9.0,12.5,12.5,1020.4
6,1.4,0.1,-2.3,-2.0,92.9,95.4,99.0,99.6,7.9,9.1,13.2,13.2,1021.1
9,0.1,-1.3,-3.9,-3.1,91.2,94.2,98.3,98.3,7.2,8.3,13.3,13.3,1021.8
12,-0.4,-1.9,-4.4,-3.2,90.9,94.2,98.6,96.7,6.8,7.8,11.9,11.9,1023.6
15,0.1,-1.7,-4.6,-4.4,88.2,91.5,99.0,98.3,8.0,8.5,8.6,8.6,1024.4
18,0.3,-1.4,-4.8,-5.7,87.6,88.9,99.6,99.6,8.9,9.6,10.5,10.5,1023.7
21,-0.4,-2.0,-5.5,-6.6,86.8,90.6,99.4,99.4,8.2,9.1,12.0,12.0,1025.6
24,-1.0,-2.9,-6.1,-7.1,85.3,92.1,99.4,99.5,6.7,7.7,10.7,10.7,1028.5
27,-1.4,-3.4,-6.6,-7.3,82.6,91.2,99.5,99.6,7.1,8.1,10.2,10.2,1030.3
30,-1.9,-4.0,-7.3,-7.8,79.6,89.2,99.6,99.6,7.0,7.9,9.7,9.7,1030.7
33,-2.3,-4.4,-7.8,-7.7,75.9,85.7,99.6,99.4,6.6,7.5,9.7,9.7,1030.3
36,-2.4,-4.7,-7.9,-7.5,77.1,86.5,99.5,99.2,6.7,7.5,8.6,8.6,1032.8
39,-2.5,-4.9,-7.7,-7.3,81.8,90.6,98.6,98.5,5.9,6.7,7.1,7.1,1033.9
42,-1.7,-4.0,-7.3,-7.6,80.7,88.3,99.1,98.8,5.3,5.7,5.7,5.7,1032.3
