fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,-1.4,1.3,-2.2,-4.1,47.5,24.1,27.2,28.0,4.0,4.5,4.3,4.3,1026.3
3,-2.3,0.7,-2.3,-3.9,53.9,24.1,23.6,19.8,2.7,2.4,3.6,3.6,1027.4
6,-2.9,0.5,-2.1,-3.5,57.9,24.8,18.5,16.1,1.3,0.4,2.3,2.3,1026.7
9,-3.8,0.1,-2.4,-3.9,62.9,27.2,20.0,17.7,1.4,2.1,0.7,0.7,1026.2
12,-2.3,-0.1,-2.4,-3.4,57.6,27.4,18.8,17.8,4.1,5.0,2.7,2.7,1027.2
15,4.3,1.5,-1.6,-2.2,28.3,28.9,20.1,18.8,4.3,4.4,4.3,4.3,1027.4
18,6.8,4.4,0.4,-1.1,25.9,25.4,30.2,29.1,2.9,2.7,2.6,2.6,1024.7
21,4.0,4.9,1.4,-0.2,41.1,27.0,31.3,33.8,2.4,2.6,2.2,2.2,1025.3
24,0.4,4.5,1.6,0.1,53.8,27.5,31.7,35.4,2.9,2.5,1.4,1.4,1026.7
27,-1.5,4.0,1.4,-0.1,64.2,28.2,33.0,37.1,2.1,2.0,1.7,1.7,1027.6
30,-2.4,3.0,0.8,-0.6,67.6,29.6,34.2,36.0,2.8,3.2,3.5,3.5,1028.4
33,-3.1,1.6,-0.1,-1.1,69.5,32.7,35.7,32.6,3.6,4.8,5.0,5.0,1028.5
36,-2.3,-0.4,-1.4,-2.0,65.0,32.8,34.7,30.3,3.9,5.5,4.5,4.5,1030.7
39,3.3,0.1,-1.8,-1.9,34.9,37.5,28.1,22.2,2.3,2.7,5.2,5.2,1031.6
42,5.6,2.8,-1.2,-2.1,27.8,29.1,33.5,19.9,3.0,3.3,4.4,4.4,1028.6
