fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,14.9,14.6,12.1,11.0,94.1,90.7,98.8,99.0,3.0,3.0,2.4,2.4,1021.4,322,20
3,14.5,14.3,12.2,11.1,96.2,92.6,97.8,97.6,3.8,3.5,0.7,0.7,1021.7,322,23
6,14.0,13.6,11.9,10.9,97.4,96.2,97.6,97.0,3.9,4.8,3.3,3.3,1020.7,323,2
9,13.6,12.8,11.1,10.0,97.1,99.0,97.9,97.9,4.2,6.4,7.2,7.2,1020.6,323,5
12,13.9,12.6,10.6,9.7,92.6,96.9,96.8,94.6,4.4,5.8,7.3,7.3,1021.4,323,8
15,16.3,14.3,10.6,9.3,77.0,83.9,97.2,98.4,4.5,5.5,5.1,5.1,1020.8,323,11
18,17.2,15.6,11.5,9.7,70.6,74.6,90.8,97.7,3.9,4.7,5.0,5.0,1018.5,323,14
21,16.3,15.6,11.6,9.8,74.6,75.3,90.4,97.6,3.2,4.2,5.0,5.0,1018.7,323,17
24,15.1,14.9,11.5,9.7,82.2,79.3,89.8,95.9,3.0,4.0,4.8,4.8,1019.7,323,20
27,14.2,14.5,11.4,9.6,88.2,82.0,87.6,92.7,3.3,3.6,2.9,2.9,1019.8,323,23
30,13.4,14.1,11.4,9.6,92.3,84.4,87.1,90.7,2.8,3.2,2.3,2.3,1019.5,324,2
33,12.9,13.7,11.3,9.5,94.1,87.1,86.2,90.0,3.5,3.7,2.5,2.5,1019.1,324,5
36,13.8,13.4,11.1,9.2,90.3,87.7,84.0,90.6,2.5,2.9,2.8,2.8,1020.6,324,8
39,17.9,15.6,11.5,9.5,64.7,70.0,83.4,90.0,1.0,1.4,2.0,2.0,1020.2,324,11
42,19.1,17.3,13.1,11.0,57.3,60.1,73.7,81.3,1.4,1.5,2.0,2.0,1017.6,324,14
