fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,6.0,6.4,5.7,5.8,83.4,74.9,72.8,77.8,1.7,6.0,8.2,8.2,1025.8
3,5.5,6.3,6.6,6.7,86.1,75.9,71.0,77.4,1.1,3.2,6.4,6.4,1025.1
6,5.0,5.8,7.2,7.8,90.0,79.9,74.0,80.0,0.4,0.2,5.5,5.5,1023.7
9,4.9,4.9,7.1,8.2,93.1,86.9,80.3,83.6,2.5,3.7,6.0,6.0,1022.6
12,5.0,3.9,5.8,6.9,94.2,94.0,85.9,88.2,3.5,5.7,5.9,5.9,1024.2
15,5.7,4.1,5.3,6.3,91.0,95.4,87.4,90.3,3.0,4.3,4.9,4.9,1024.5
18,6.7,4.9,5.0,5.8,86.7,92.1,87.2,91.4,2.9,3.5,4.9,4.9,1021.8
21,6.4,5.1,4.7,5.9,89.6,92.9,87.7,90.4,2.7,3.2,3.5,3.5,1022.4
24,5.6,4.5,4.6,5.8,93.2,94.6,86.9,90.5,3.6,4.2,3.5,3.5,1023.5
27,5.4,4.3,4.0,5.2,93.5,93.1,87.2,91.4,3.3,4.3,4.0,4.0,1023.9
30,5.3,4.2,3.1,4.1,94.6,93.3,89.5,91.1,3.7,4.6,5.0,5.0,1023.6
33,5.1,4.0,2.1,2.5,94.3,94.5,92.2,91.7,4.5,5.3,6.2,6.2,1023.5
36,5.0,3.7,1.9,1.8,94.0,94.9,93.6,93.2,4.2,5.5,7.0,7.0,1025.1
39,5.7,4.1,1.7,1.5,91.9,95.3,96.0,95.4,4.0,4.7,7.2,7.2,1025.9
42,5.8,4.4,1.7,1.7,92.3,94.7,98.0,95.0,4.6,5.4,6.2,6.2,1023.4
