fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,16.1,19.2,15.7,13.7,75.7,56.3,64.2,70.5,2.1,3.6,3.8,3.8,1019.5,287,20
3,14.7,17.8,15.3,13.3,81.0,61.2,65.5,71.8,4.9,6.0,4.3,4.3,1020.0,287,23
6,13.3,16.7,15.0,13.0,87.3,66.1,66.3,72.0,2.8,5.3,3.6,3.6,1019.2,288,2
9,12.4,15.0,14.4,12.7,91.6,76.4,69.9,73.9,2.2,5.2,3.8,3.8,1018.9,288,5
12,15.1,14.3,13.8,12.2,83.3,81.6,74.5,78.1,1.0,3.6,5.1,5.1,1020.5,288,8
15,20.6,18.1,13.8,12.1,61.2,66.4,80.5,83.2,1.4,2.4,4.1,4.1,1020.1,288,11
18,22.5,20.5,16.1,13.8,51.4,53.6,66.1,73.5,2.4,2.4,3.4,3.4,1017.8,288,14
21,20.7,20.7,16.5,14.3,60.5,52.9,63.5,70.4,3.5,4.0,4.7,4.7,1017.7,288,17
24,16.4,19.2,16.0,14.0,75.4,57.4,63.8,70.0,3.6,5.8,5.3,5.3,1019.1,288,20
27,14.3,18.0,15.4,13.6,84.3,62.0,64.8,68.6,2.8,4.9,4.3,4.3,1019.4,288,23
30,13.1,17.4,15.2,13.4,90.2,66.2,66.8,70.8,2.3,3.3,3.5,3.5,1018.9,289,2
33,12.3,16.0,14.7,13.0,93.6,74.1,71.3,75.2,3.7,4.9,3.7,3.7,1019.3,289,5
36,15.5,15.6,14.6,12.9,83.8,76.5,73.5,76.9,3.1,3.7,5.6,5.6,1020.8,289,8
39,21.6,19.1,14.9,13.2,59.6,64.6,77.3,77.4,2.6,2.8,4.9,4.9,1020.5,289,11
42,23.5,21.4,17.0,14.8,49.7,52.1,64.0,71.4,4.8,5.0,5.6,5.6,1018.9,289,14
