fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,9.4,11.2,7.8,5.9,49.4,34.1,36.7,40.3,5.7,7.1,5.0,5.0,1023.5
3,7.5,9.4,7.0,5.3,54.5,37.5,36.7,38.3,5.6,7.1,4.3,4.3,1024.2
6,5.8,8.3,6.4,4.9,64.6,43.0,35.1,35.3,2.2,3.0,3.7,3.7,1023.8
9,3.1,7.7,6.2,4.9,77.4,47.5,33.5,32.3,0.2,0.9,3.3,3.3,1023.1
12,5.7,7.8,6.7,5.7,71.6,48.5,28.4,23.3,3.3,3.6,1.9,1.9,1023.7
15,13.6,10.9,7.6,6.6,40.6,40.8,30.3,22.9,3.0,3.0,2.5,2.5,1023.9
18,16.5,14.3,10.0,7.9,32.2,30.0,36.1,39.5,2.4,1.9,2.4,2.4,1020.6
21,15.4,15.1,11.1,9.0,43.7,30.9,37.1,41.2,3.5,3.2,3.6,3.6,1018.9
24,9.9,14.3,11.3,9.6,54.3,32.7,38.1,40.1,4.9,5.2,5.1,5.1,1019.4
27,8.2,13.6,11.5,9.9,61.8,35.5,38.3,40.4,5.2,5.6,5.8,5.8,1020.0
30,8.3,12.9,11.6,10.2,66.3,40.4,39.5,40.6,4.3,4.9,5.3,5.3,1019.5
33,7.3,12.0,11.5,10.1,74.5,46.5,40.6,41.6,1.6,2.0,2.6,2.6,1018.7
36,8.8,11.9,11.3,10.1,73.3,46.0,41.1,42.2,4.0,4.3,1.5,1.5,1019.9
39,16.8,14.7,11.6,10.3,45.1,45.0,40.2,41.4,2.2,2.3,2.6,2.6,1019.6
42,19.4,17.8,13.5,11.4,37.7,35.9,43.5,47.5,2.6,2.3,2.6,2.6,1015.9
