fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,3.0,3.4,0.8,2.7,68.3,59.7,54.7,17.6,3.9,8.4,6.2,6.2,1031.0,15,20
3,2.7,1.9,0.9,2.8,69.3,68.5,52.1,22.8,4.0,9.6,11.2,11.2,1029.9,15,23
6,2.6,1.4,0.7,2.4,71.7,74.3,63.0,34.5,3.2,8.1,12.1,12.1,1029.5,16,2
9,2.1,0.6,1.2,3.5,75.6,80.9,58.0,33.4,4.5,9.1,12.0,12.0,1028.3,16,5
12,2.3,0.4,0.1,2.8,74.5,82.4,66.5,37.6,3.7,6.9,12.4,12.4,1029.8,16,8
15,5.2,2.4,0.6,3.3,64.2,73.6,65.5,38.6,4.2,6.5,12.8,12.8,1029.6,16,11
18,7.5,5.4,2.1,4.3,61.9,67.7,74.9,52.3,3.5,5.4,8.2,8.2,1026.1,16,14
21,7.6,6.8,4.3,4.9,71.3,68.9,72.6,67.8,2.3,6.1,9.6,9.6,1025.3,16,17
24,7.1,7.4,6.2,6.1,76.7,68.7,67.0,68.2,1.8,6.3,9.1,9.1,1025.5,16,20
27,6.6,7.4,7.8,8.0,79.8,68.9,61.4,66.4,2.1,5.7,7.3,7.3,1024.7,16,23
30,6.0,6.9,8.2,8.6,85.3,73.1,65.4,69.8,0.2,1.4,5.3,5.3,1024.0,17,2
33,5.6,6.0,7.6,8.5,90.4,80.5,71.5,75.4,2.7,3.2,4.9,4.9,1022.8,17,5
36,5.9,5.4,7.4,8.2,92.3,86.9,78.0,79.7,2.8,4.1,4.5,4.5,1024.1,17,8
39,7.3,5.5,7.1,7.8,87.6,92.2,81.3,81.3,2.3,2.9,3.7,3.7,1024.7,17,11
42,7.8,6.2,6.4,7.1,87.4,92.2,84.1,84.1,3.0,3.5,3.0,3.0,1022.0,17,14
