fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,17.5,19.3,19.5,18.1,79.7,73.5,50.5,47.4,3.9,5.5,8.6,8.6,1007.2
3,15.4,17.6,19.6,18.2,86.6,78.3,46.4,43.5,2.7,4.7,7.4,7.4,1008.0
6,13.3,16.5,18.9,17.8,90.8,83.1,46.8,41.5,2.4,3.8,6.6,6.6,1007.3
9,12.1,15.0,17.8,16.7,94.2,88.8,50.9,46.9,2.3,3.9,6.8,6.8,1007.2
12,15.8,15.5,16.8,15.7,85.9,86.9,59.6,56.0,3.2,3.9,8.4,8.4,1008.1
15,22.3,21.2,17.0,15.6,61.7,61.6,71.2,65.1,4.0,4.2,7.2,7.2,1007.2
18,24.3,23.5,19.4,17.2,51.8,49.9,58.3,64.2,2.9,2.8,4.4,4.4,1004.4
21,22.7,22.9,19.5,17.6,63.6,60.6,60.6,64.1,1.7,2.1,4.0,4.0,1003.3
24,19.0,20.2,18.8,17.4,77.2,74.2,64.9,65.6,3.2,3.7,7.0,7.0,1004.7
27,17.3,17.7,18.1,17.3,81.6,80.2,71.4,68.6,4.3,5.1,9.6,9.6,1005.5
30,15.6,15.9,16.2,16.8,85.9,85.1,81.6,76.3,4.6,5.1,8.4,8.4,1005.8
33,14.0,14.2,15.2,16.3,87.9,87.1,84.7,79.9,4.2,4.9,9.2,9.2,1006.1
36,14.6,13.9,13.3,15.1,82.8,84.6,91.7,82.5,4.5,5.9,13.3,13.3,1009.0
39,18.6,17.4,12.9,12.7,70.8,73.2,91.2,88.4,5.7,6.8,8.6,8.6,1009.5
42,20.8,20.1,15.7,13.6,62.5,63.2,76.9,85.0,6.1,7.3,10.4,10.4,1007.8
