fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,14.1,14.3,15.2,15.5,93.4,93.0,91.2,93.8,6.4,6.1,10.1,10.1,1006.2,93,20
3,14.8,15.5,16.7,16.5,91.8,90.0,84.9,88.5,8.1,5.7,14.0,14.0,1005.3,93,23
6,15.5,16.6,16.6,16.4,91.3,89.2,84.6,87.2,7.5,4.3,13.7,13.7,1002.7,94,2
9,15.4,16.4,15.3,14.8,93.2,91.4,92.5,95.2,8.0,3.9,14.4,14.4,1001.9,94,5
12,14.7,14.5,12.5,13.0,92.6,92.8,96.2,92.5,5.2,5.6,11.8,11.8,1005.4,94,8
15,16.0,15.2,11.7,12.2,81.7,83.6,97.8,92.0,5.6,6.1,7.1,7.1,1006.7,94,11
18,16.4,15.7,11.8,10.7,78.9,79.7,94.8,97.7,5.6,5.5,8.5,8.5,1005.9,94,14
21,15.5,15.2,11.4,9.9,79.7,80.0,93.6,98.3,5.6,5.5,9.1,9.1,1006.3,94,17
24,13.9,13.7,9.7,8.2,80.2,80.6,95.1,99.1,7.7,7.9,12.4,12.4,1009.1,94,20
27,11.5,11.0,7.1,6.6,80.8,81.1,94.5,94.6,7.3,8.0,11.9,11.9,1011.5,94,23
30,9.6,8.9,4.9,3.9,77.8,79.3,96.3,96.9,7.7,8.9,12.8,12.8,1012.2,95,2
33,8.6,7.8,3.8,2.6,76.3,78.8,97.8,98.0,8.3,9.7,12.7,12.7,1013.8,95,5
36,9.1,7.8,3.7,2.2,73.1,76.2,94.6,99.4,7.6,9.3,10.8,10.8,1016.0,95,8
39,11.7,9.7,5.6,3.3,64.9,68.5,84.6,97.9,6.7,8.1,8.7,8.7,1016.5,95,11
42,13.8,12.1,7.8,5.8,60.0,61.8,76.4,84.9,5.8,6.9,7.5,7.5,1014.8,95,14
