fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,-1.1,-3.1,-6.5,-7.7,80.7,88.7,99.7,99.8,5.6,6.5,7.1,7.1,1029.8
3,-1.7,-3.8,-7.0,-7.8,80.8,89.8,98.9,98.3,7.4,8.5,9.1,9.1,1031.2
6,-2.1,-4.2,-7.6,-8.5,78.8,88.3,99.7,99.5,7.2,8.1,9.8,9.8,1031.1
9,-2.4,-4.5,-8.0,-8.9,76.6,86.2,99.8,99.2,7.5,8.2,9.9,9.9,1031.5
12,-2.6,-4.9,-8.3,-8.3,78.5,86.3,99.1,97.6,6.8,7.4,9.2,9.2,1032.9
15,-1.8,-4.5,-8.0,-8.4,76.6,84.0,99.0,97.3,5.4,6.0,5.9,5.9,1034.1
18,-0.7,-3.5,-7.1,-8.2,70.0,79.3,96.6,98.2,5.8,6.3,5.7,5.7,1032.7
21,-0.5,-2.7,-6.5,-7.8,67.8,75.0,92.8,95.6,5.4,6.2,6.6,6.6,1031.9
24,-0.4,-2.4,-6.0,-7.5,67.8,72.6,86.4,91.4,4.8,5.6,7.5,7.5,1032.9
27,-0.3,-2.3,-5.7,-7.3,67.3,71.1,82.7,88.9,4.3,5.5,6.9,6.9,1033.9
30,-0.6,-2.6,-5.8,-7.2,71.2,77.0,85.4,89.2,5.0,6.2,7.3,7.3,1033.7
33,-1.0,-2.9,-5.8,-6.9,73.0,79.1,84.9,85.1,4.6,5.9,6.7,6.7,1032.9
36,-1.2,-3.7,-6.1,-7.0,72.1,82.1,84.6,83.9,4.9,5.6,5.1,5.1,1034.7
39,0.7,-2.5,-5.8,-6.7,65.6,75.8,86.3,85.7,3.4,3.7,3.9,3.9,1034.7
42,1.3,-1.4,-5.3,-6.7,64.2,71.7,91.1,94.7,4.3,4.6,4.7,4.7,1032.7
