fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,6.1,6.3,3.3,3.1,43.1,36.3,38.7,21.2,3.9,9.8,8.8,8.8,1031.6
3,5.1,5.2,3.2,3.1,53.0,48.2,48.0,27.2,3.3,9.8,12.2,12.2,1031.5
6,4.4,4.1,2.9,3.0,64.3,62.8,64.7,45.9,4.0,10.3,13.0,13.0,1031.1
9,4.1,3.8,3.2,3.8,72.3,70.0,60.9,44.3,4.1,10.6,14.5,14.5,1030.1
12,5.4,4.0,3.7,4.6,70.2,71.7,66.1,43.6,3.6,10.8,16.2,16.2,1030.9
15,11.1,7.9,4.7,6.0,55.2,64.3,70.9,49.5,5.4,8.0,15.2,15.2,1029.5
18,14.3,11.6,7.3,6.4,50.2,55.8,69.7,60.2,5.3,7.1,8.4,8.4,1025.9
21,12.1,12.2,8.4,7.0,61.6,57.4,68.8,67.7,3.8,7.5,9.3,9.3,1025.6
24,9.4,11.0,8.8,7.5,73.1,62.1,68.2,69.4,2.3,6.9,8.4,8.4,1026.5
27,8.2,9.7,9.2,8.0,77.9,67.0,66.0,67.0,1.8,5.6,5.1,5.1,1026.4
30,8.6,8.9,9.4,8.4,78.8,73.1,65.7,65.2,1.3,4.0,2.6,2.6,1025.3
33,8.6,8.2,8.3,7.6,82.6,80.1,73.8,72.6,0.3,0.8,2.4,2.4,1024.7
36,9.1,7.9,8.1,7.6,80.1,82.4,75.6,73.9,1.3,3.1,2.3,2.3,1025.6
39,12.5,9.9,8.1,7.6,64.6,73.1,74.6,74.9,1.8,2.4,3.1,3.1,1024.7
42,15.0,12.8,8.7,7.0,56.4,61.6,76.2,80.9,1.8,2.5,3.1,3.1,1021.2
