fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,7.9,10.6,8.6,6.9,74.0,59.1,59.3,63.0,4.9,7.0,8.2,8.2,1015.1
3,7.0,8.6,8.7,7.2,76.8,67.3,58.8,63.0,3.4,6.6,9.9,9.9,1015.4
6,7.4,7.9,8.7,7.2,76.0,71.6,62.5,68.1,3.7,6.0,6.1,6.1,1014.9
9,7.3,7.9,8.4,7.3,78.4,74.0,70.6,76.1,5.6,6.1,9.4,9.4,1012.7
12,8.2,8.0,8.5,7.7,78.5,76.9,73.9,80.5,4.1,4.6,8.3,8.3,1012.7
15,9.6,8.7,8.6,8.1,82.4,83.3,81.2,86.5,2.5,3.2,6.8,6.8,1012.8
18,10.7,10.0,8.5,8.1,83.3,85.1,86.9,89.9,2.0,2.6,5.3,5.3,1010.5
21,10.5,10.2,8.1,7.7,87.0,87.5,92.5,93.5,1.7,2.5,1.3,1.3,1010.1
24,9.2,9.3,8.0,7.7,94.2,93.5,92.5,93.5,2.6,3.5,2.3,2.3,1010.6
27,8.7,8.7,8.1,7.9,96.8,96.3,93.2,94.0,2.6,2.7,1.2,1.2,1011.1
30,8.4,8.2,7.3,7.1,97.5,98.3,97.5,97.6,5.3,4.5,4.9,4.9,1010.8
33,8.1,7.9,6.7,6.2,97.6,98.1,99.5,98.5,6.0,4.9,7.8,7.8,1010.1
36,7.9,7.4,6.0,5.7,96.0,96.9,99.5,98.3,6.2,5.9,8.7,8.7,1012.4
39,8.9,7.9,5.2,5.6,88.6,92.0,99.8,97.5,6.4,6.2,8.3,8.3,1013.0
42,10.6,9.5,5.7,4.7,79.6,83.1,99.6,99.8,7.2,7.0,7.2,7.2,1012.5
