fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,-2.1,-4.1,-6.2,-4.6,87.7,97.4,94.7,72.7,2.4,2.6,2.4,2.4,1032.0,36,20
3,-2.2,-4.2,-5.7,-3.9,88.0,98.2,90.1,69.0,2.3,2.3,0.5,0.5,1032.5,36,23
6,-2.5,-4.4,-4.6,-3.4,88.6,98.3,81.1,65.4,4.8,4.8,1.7,1.7,1031.7,37,2
9,-3.1,-4.5,-4.9,-3.8,88.5,97.5,82.9,67.7,3.2,3.8,4.7,4.7,1031.0,37,5
12,-2.6,-4.3,-5.1,-4.2,87.2,95.3,82.7,70.4,4.0,4.8,7.9,7.9,1032.1,37,8
15,-1.0,-3.3,-5.1,-4.8,80.1,87.6,81.0,72.6,1.5,2.0,5.8,5.8,1032.8,37,11
18,-0.0,-2.3,-4.6,-4.0,76.6,84.1,73.9,67.0,2.2,2.4,4.1,4.1,1030.1,37,14
21,-0.1,-1.9,-3.8,-3.6,77.7,82.4,62.6,60.0,2.6,2.9,4.7,4.7,1029.8,37,17
24,-0.6,-2.1,-3.8,-3.5,82.3,82.4,59.3,52.5,3.1,4.3,4.2,4.2,1030.9,37,20
27,-1.0,-2.0,-3.4,-3.2,84.9,81.8,67.1,58.0,2.9,4.6,5.8,5.8,1030.8,37,23
30,-1.1,-1.8,-3.4,-4.1,85.2,79.8,82.6,81.7,2.8,4.7,6.3,6.3,1030.5,38,2
33,-1.2,-1.8,-2.9,-3.9,85.0,80.2,81.6,79.0,4.0,5.7,6.3,6.3,1029.5,38,5
36,-1.0,-1.6,-2.9,-3.7,83.1,77.1,62.5,50.8,3.5,6.3,7.7,7.7,1030.8,38,8
39,1.8,-0.5,-2.6,-3.4,71.2,72.8,58.0,40.1,2.9,3.9,7.2,7.2,1030.8,38,11
42,3.6,1.4,-1.8,-3.1,61.8,63.2,59.9,52.8,3.5,4.0,4.8,4.8,1027.5,38,14
