fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,29.6,30.9,29.8,28.1,59.6,54.6,49.0,50.4,5.2,5.9,8.5,8.5,1009.4
3,28.1,29.2,29.2,27.6,67.9,63.9,51.4,51.3,7.2,6.3,10.3,10.3,1009.9
6,26.8,28.3,29.2,27.6,73.8,67.4,48.2,49.1,6.2,5.0,9.9,9.9,1009.1
9,26.0,27.6,29.3,27.7,73.3,66.8,46.6,47.7,6.5,5.0,11.0,11.0,1008.9
12,29.3,28.7,29.0,27.4,61.8,60.7,47.1,48.3,7.2,5.8,11.8,11.8,1010.0
15,35.1,33.8,29.1,27.1,41.2,41.9,50.3,52.5,4.8,5.1,6.7,6.7,1010.1
18,36.9,36.0,31.3,28.9,36.0,35.3,42.9,47.8,4.6,4.3,5.4,5.4,1008.2
21,34.6,35.2,31.3,29.0,45.1,39.0,42.7,47.2,2.3,2.0,4.6,4.6,1008.1
24,30.7,32.9,31.0,28.9,53.4,44.9,43.5,47.5,5.4,4.7,6.7,6.7,1009.0
27,29.2,31.0,30.6,28.6,57.7,50.8,44.7,47.8,5.3,4.8,7.6,7.6,1009.4
30,27.4,29.9,30.4,28.5,65.1,54.9,45.3,48.2,4.0,3.6,9.4,9.4,1009.1
33,26.8,28.7,30.1,28.5,67.4,59.5,46.2,48.6,5.4,4.5,9.3,9.3,1009.2
36,29.9,29.2,29.8,28.1,60.5,58.7,47.2,49.5,4.0,3.4,6.3,6.3,1011.1
39,36.0,34.5,30.0,28.0,41.8,42.6,50.1,52.6,3.1,3.2,4.4,4.4,1010.6
42,37.9,36.9,32.2,29.8,36.0,35.6,43.5,48.4,3.7,3.8,5.2,5.2,1007.7
