fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,2.3,4.8,1.4,-0.3,79.0,54.0,55.5,54.1,3.1,3.6,3.8,3.8,1034.6
3,0.7,4.1,1.0,-0.7,83.0,54.4,51.8,52.3,3.5,4.3,3.8,3.8,1034.9
6,-0.6,3.5,0.6,-1.1,84.0,54.2,52.3,52.7,2.5,4.1,4.4,4.4,1034.5
9,-1.7,2.9,0.5,-0.8,86.1,55.6,50.0,46.6,2.5,3.2,2.6,2.6,1034.1
12,0.3,2.7,1.0,-0.1,82.5,56.3,42.1,38.6,3.4,3.6,1.0,1.0,1035.4
15,7.8,4.1,1.2,0.1,53.5,58.7,44.1,38.5,3.1,3.5,2.8,2.8,1034.8
18,10.2,6.9,2.8,0.7,42.3,43.6,53.4,58.0,3.2,3.1,2.9,2.9,1032.0
21,9.1,7.5,3.5,1.4,47.0,42.6,52.7,57.0,3.1,3.8,4.3,4.3,1030.3
24,3.9,6.6,3.0,1.6,63.9,44.2,52.0,44.6,4.7,7.5,6.2,6.2,1030.9
27,1.8,5.7,3.4,3.0,69.8,41.0,36.1,21.5,4.1,7.6,6.3,6.3,1030.9
30,-0.1,4.8,4.0,3.7,73.5,36.8,30.9,19.8,3.9,7.0,4.7,4.7,1029.7
33,-1.4,4.3,4.3,3.8,79.3,41.7,30.7,21.2,3.4,5.0,2.4,2.4,1028.8
36,0.8,4.1,4.6,4.0,76.8,45.3,29.5,20.9,3.3,5.1,1.8,1.8,1029.6
39,9.1,6.0,4.8,4.2,52.6,54.3,28.9,19.9,2.6,3.2,3.0,3.0,1028.9
42,12.6,10.1,6.0,4.4,40.5,39.5,44.9,36.1,2.0,1.9,2.2,2.2,1025.4
