fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,14.2,16.3,13.8,12.1,73.5,61.6,65.8,70.1,3.9,8.7,8.6,8.6,1018.8,75,20
3,12.6,14.0,13.8,12.4,82.6,73.7,67.2,70.3,2.9,7.1,8.4,8.4,1019.4,75,23
6,11.0,13.0,14.3,12.9,92.6,82.7,66.6,69.7,2.7,5.1,5.3,5.3,1019.0,76,2
9,10.1,12.6,14.4,12.9,96.0,85.4,66.7,70.9,3.0,3.6,4.6,4.6,1017.9,76,5
12,12.7,12.8,13.9,12.6,87.7,83.2,70.1,73.8,1.4,1.6,4.8,4.8,1019.3,76,8
15,19.2,16.8,14.1,12.9,63.6,69.2,69.8,70.9,1.4,1.1,3.5,3.5,1019.1,76,11
18,22.3,20.3,15.9,13.7,52.5,55.1,67.4,74.1,0.8,1.4,2.2,2.2,1016.3,76,14
21,21.5,20.9,16.8,14.6,55.2,53.0,64.0,70.9,1.4,0.3,1.9,1.9,1015.4,76,17
24,16.5,19.8,16.5,14.6,78.2,58.7,65.7,70.3,1.6,1.6,0.3,0.3,1016.5,76,20
27,15.1,18.6,16.0,14.2,83.8,65.7,68.6,73.4,1.1,1.1,0.4,0.4,1018.4,76,23
30,15.5,17.5,15.7,13.9,81.3,69.2,69.8,74.1,3.6,5.2,2.9,2.9,1018.0,77,2
33,14.9,16.1,14.8,13.2,86.3,76.1,74.1,77.5,2.4,5.5,4.5,4.5,1018.1,77,5
36,14.6,14.3,12.8,11.5,89.7,85.5,84.1,87.1,4.3,6.9,8.4,8.4,1020.9,77,8
39,13.0,11.4,8.8,8.8,73.9,76.3,65.8,75.7,9.4,11.9,20.2,20.2,1023.2,77,11
42,12.0,10.3,8.5,8.3,54.8,55.7,39.5,45.4,6.8,9.2,17.4,17.4,1023.1,77,14
