fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,9.0,8.1,5.1,3.8,89.5,89.3,91.0,92.1,5.2,7.6,11.1,11.1,1021.4,85,20
3,8.7,8.1,5.4,4.1,89.7,87.5,91.1,94.1,4.6,7.8,10.2,10.2,1023.5,85,23
6,7.9,8.0,5.7,4.6,91.5,86.8,88.9,89.2,3.7,6.3,7.6,7.6,1023.2,86,2
9,6.1,7.6,5.7,4.8,95.2,85.6,85.7,84.3,2.4,4.7,4.7,4.7,1024.2,86,5
12,8.8,7.6,6.1,5.4,87.5,83.8,79.3,74.7,2.6,3.6,3.8,3.8,1025.4,86,8
15,13.8,10.8,6.8,6.0,64.6,71.3,81.4,71.9,1.9,2.1,2.8,2.8,1026.3,86,11
18,16.1,13.5,9.3,7.2,56.6,60.0,74.2,80.0,0.6,0.7,1.2,1.2,1024.1,86,14
21,16.0,14.6,10.5,8.5,57.3,57.6,70.1,76.3,2.8,3.0,3.1,3.1,1021.8,86,17
24,11.0,13.9,10.4,8.8,80.5,60.1,68.6,69.3,2.4,4.9,5.7,5.7,1022.1,86,20
27,9.8,13.0,10.2,9.3,85.7,63.9,67.8,63.2,3.5,6.9,6.2,6.2,1022.8,86,23
30,10.4,11.5,10.7,10.3,82.1,71.1,64.6,61.0,4.5,7.9,10.2,10.2,1020.8,87,2
33,9.6,10.2,11.1,10.6,85.3,79.3,64.2,62.9,4.3,7.3,10.0,10.0,1018.5,87,5
36,11.1,10.1,11.6,11.1,81.2,81.6,62.5,60.9,2.1,4.0,6.7,6.7,1019.3,87,8
39,13.1,11.6,10.7,10.1,79.2,82.4,71.1,70.1,1.2,1.8,4.4,4.4,1019.7,87,11
42,14.3,13.0,10.4,10.1,79.6,82.4,76.7,71.1,3.5,3.3,2.0,2.0,1016.4,87,14
