fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,9.6,12.5,9.0,7.2,53.2,33.3,37.7,40.3,5.3,6.4,5.6,5.6,1029.2,60,20
3,7.3,11.7,8.5,6.7,62.3,34.4,38.5,41.6,2.9,4.1,5.1,5.1,1031.2,60,23
6,6.3,10.7,7.9,6.0,67.2,38.2,39.8,41.6,2.1,3.6,4.3,4.3,1031.3,61,2
9,5.2,8.6,7.0,5.3,73.8,48.6,42.4,44.0,2.1,5.4,3.0,3.0,1031.4,61,5
12,6.1,5.9,5.4,4.2,72.8,58.2,38.8,45.5,3.5,9.3,7.8,7.8,1033.4,61,8
15,12.0,8.2,4.8,4.2,40.3,44.9,41.2,40.0,3.9,5.5,5.4,5.4,1034.2,61,11
18,14.5,11.2,7.0,4.9,32.4,33.3,41.0,44.5,3.2,3.6,3.5,3.5,1031.0,61,14
21,13.4,11.8,7.7,5.5,34.5,30.8,37.7,41.8,3.4,4.1,4.7,4.7,1029.7,61,17
24,7.7,10.8,7.1,5.2,51.6,31.3,37.3,38.7,3.8,6.6,5.5,5.5,1030.4,61,20
27,5.1,9.9,6.7,5.5,59.4,29.5,34.1,25.6,3.9,7.1,5.5,5.5,1030.3,61,23
30,3.6,8.8,6.9,6.4,64.4,31.0,25.0,15.0,4.0,6.7,4.0,4.0,1029.5,62,2
33,3.0,7.9,7.4,6.9,69.2,36.2,17.0,13.0,4.5,7.1,4.1,4.1,1028.4,62,5
36,5.1,7.8,8.0,7.1,67.7,35.7,13.0,13.0,4.1,6.6,4.2,4.2,1029.2,62,8
39,12.5,9.5,8.5,7.6,41.3,42.2,12.8,14.6,2.9,3.5,2.2,2.2,1028.6,62,11
42,15.5,12.9,9.2,8.1,31.7,31.0,29.2,21.6,2.9,2.6,1.2,1.2,1025.8,62,14
