fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,22.0,22.5,20.8,19.7,92.5,87.4,84.8,85.6,4.2,4.7,8.6,8.6,1013.5
3,21.8,22.2,21.3,20.2,93.9,90.3,82.7,82.7,5.4,5.4,10.0,10.0,1012.8
6,21.5,21.7,21.2,20.5,93.9,91.8,82.5,80.5,8.3,6.7,13.9,13.9,1010.9
9,21.2,21.5,21.3,20.4,94.0,91.8,82.3,82.8,7.3,6.5,14.7,14.7,1010.2
12,22.2,21.7,20.2,19.0,91.8,91.2,88.4,89.4,4.9,4.8,7.9,7.9,1011.7
15,26.0,24.5,20.3,18.7,72.0,74.5,88.0,89.8,4.3,5.5,8.3,8.3,1012.1
18,26.7,25.6,21.1,18.9,62.7,63.5,77.3,85.5,6.6,8.5,10.5,10.5,1011.2
21,23.0,22.6,18.4,16.4,70.1,69.9,83.7,90.7,7.8,9.1,12.2,12.2,1013.4
24,20.7,20.3,16.6,14.9,75.3,74.9,85.4,90.3,6.5,8.3,13.0,13.0,1017.0
27,19.1,18.7,15.0,13.9,77.8,77.5,89.1,89.4,7.6,9.0,12.2,12.2,1019.1
30,17.7,17.0,13.6,12.2,81.9,83.0,94.8,98.5,7.0,8.1,12.7,12.7,1020.2
33,17.7,16.6,12.8,11.4,77.4,80.3,94.1,99.2,7.7,9.0,13.4,13.4,1021.9
36,17.2,15.3,11.2,10.2,73.1,78.3,94.4,98.0,8.4,9.8,13.8,13.8,1025.6
39,17.2,14.6,10.4,8.9,60.9,66.8,82.9,87.4,8.9,10.1,12.2,12.2,1027.2
42,18.6,16.0,11.6,9.4,52.8,56.4,70.3,79.1,7.5,8.6,9.6,9.6,1026.2
