fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,15.8,15.1,12.2,11.0,87.5,86.4,89.8,89.4,5.0,7.5,12.0,12.0,1021.5
3,14.7,13.6,10.3,9.7,85.0,87.4,96.9,95.2,6.7,9.5,14.1,14.1,1023.3
6,13.1,11.8,8.7,8.2,86.9,88.3,98.1,98.8,8.4,10.7,15.6,15.6,1024.3
9,11.2,9.8,6.9,6.7,86.3,87.7,94.6,94.9,8.4,10.9,16.0,16.0,1025.6
12,10.1,8.2,5.9,6.7,79.7,84.4,80.7,75.6,6.4,9.7,17.1,17.1,1028.2
15,11.8,9.2,5.5,6.1,64.9,72.7,84.5,54.5,5.4,7.2,12.2,12.2,1029.2
18,13.6,11.2,7.0,4.8,57.1,62.5,78.9,88.9,5.5,7.4,8.5,8.5,1027.3
21,13.1,11.6,7.5,5.4,58.1,60.7,75.0,83.7,5.2,8.0,9.4,9.4,1027.8
24,11.8,10.3,6.5,4.5,61.4,63.9,76.1,83.3,4.3,8.4,11.0,11.0,1029.2
27,11.1,9.4,5.6,3.9,62.3,66.0,79.0,84.6,4.4,8.1,10.8,10.8,1029.5
30,10.3,8.5,5.1,3.9,65.2,69.7,81.1,82.8,4.4,7.8,10.7,10.7,1029.5
33,9.6,7.7,4.9,3.8,67.8,73.8,84.9,87.7,5.5,8.3,11.9,11.9,1029.4
36,9.4,7.1,4.7,3.6,69.2,76.1,84.7,87.5,5.9,10.3,13.6,13.6,1030.8
39,13.0,9.7,5.5,3.7,57.5,66.1,82.8,90.2,5.4,7.6,9.0,9.0,1030.5
42,13.8,11.3,7.1,5.0,54.3,59.3,74.0,83.1,5.4,7.1,7.5,7.5,1028.1
