fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,14.4,13.8,10.8,9.3,84.4,83.8,89.5,93.0,2.8,3.8,3.2,3.2,1020.6
3,12.8,13.4,10.8,9.2,92.5,86.6,86.7,90.2,3.7,4.4,2.8,2.8,1020.2
6,12.4,12.9,10.7,9.2,94.1,89.1,86.2,88.9,3.0,4.0,3.3,3.3,1019.8
9,11.8,12.5,10.6,9.1,95.7,91.1,84.7,88.4,3.0,3.3,3.0,3.0,1019.2
12,12.7,12.3,10.4,8.6,92.6,91.6,85.6,90.3,2.1,2.1,2.3,2.3,1020.9
15,17.1,14.8,10.7,8.9,67.2,73.1,86.3,90.8,0.6,0.9,1.1,1.1,1020.5
18,18.7,16.9,12.6,10.5,57.7,60.4,74.5,82.9,0.6,0.9,1.0,1.0,1017.9
21,15.8,16.9,13.0,10.9,71.4,61.0,73.0,80.7,3.2,2.6,2.2,2.2,1018.2
24,13.0,15.9,12.6,10.7,84.5,66.0,74.8,80.7,1.9,4.8,5.7,5.7,1018.8
27,11.9,14.7,12.3,11.1,89.2,71.9,76.1,75.6,2.6,6.5,6.8,6.8,1018.9
30,10.3,14.1,12.2,11.0,93.1,75.2,76.7,77.7,1.6,4.0,5.0,5.0,1019.6
33,10.2,13.3,12.3,11.6,94.3,81.0,74.9,72.7,2.2,5.5,4.6,4.6,1018.9
36,12.1,12.3,12.2,11.4,91.1,87.8,75.9,74.2,2.4,5.8,5.2,5.2,1020.1
39,17.6,15.3,12.1,11.7,70.0,76.9,80.4,72.0,3.3,4.8,6.1,6.1,1019.3
42,18.9,17.4,13.1,11.3,62.8,65.9,81.3,85.4,3.0,4.4,4.8,4.8,1016.8
