fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,19.2,20.6,18.5,17.1,91.1,82.1,85.5,88.1,3.1,3.2,2.1,2.1,1015.2,319,20
3,17.8,18.6,17.7,16.4,95.7,91.0,89.0,92.7,4.8,5.7,3.5,3.5,1016.1,319,23
6,17.2,17.3,17.4,16.2,96.4,95.5,90.2,93.2,4.1,5.4,3.5,3.5,1015.8,320,2
9,16.8,16.6,17.1,16.0,96.5,97.1,91.7,93.5,3.8,4.7,3.4,3.4,1015.6,320,5
12,17.7,16.5,16.7,15.8,91.8,96.8,93.5,94.1,3.0,3.8,4.6,4.6,1016.8,320,8
15,21.5,19.6,16.1,15.8,76.0,82.1,96.5,93.5,1.9,2.5,4.8,4.8,1016.3,320,11
18,23.0,21.8,17.5,15.6,69.2,72.1,88.0,95.3,2.8,2.9,3.7,3.7,1014.1,320,14
21,21.7,21.9,17.9,15.9,74.4,71.3,85.1,92.5,2.7,3.5,4.7,4.7,1013.9,320,17
24,20.1,20.2,17.3,15.6,80.9,78.2,87.0,94.0,3.4,5.9,6.2,6.2,1015.5,320,20
27,18.9,18.9,16.7,15.3,85.1,82.5,89.2,94.3,4.5,5.6,6.0,6.0,1016.3,320,23
30,17.5,18.1,16.7,15.4,90.6,85.0,88.2,91.3,3.2,5.3,3.7,3.7,1015.9,321,2
33,16.4,17.1,16.1,14.9,94.6,89.9,89.8,93.7,3.8,3.9,2.1,2.1,1016.0,321,5
36,17.5,16.5,15.8,14.4,89.6,93.0,90.1,95.3,4.1,5.3,4.6,4.6,1017.9,321,8
39,20.7,18.9,15.8,14.3,76.0,82.5,89.5,92.8,2.2,2.1,5.1,5.1,1018.5,321,11
42,21.7,20.3,16.1,14.3,69.3,72.8,88.3,94.8,3.9,3.9,4.7,4.7,1016.3,321,14
