fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,10.7,14.6,13.8,12.5,62.4,44.3,29.0,24.7,9.3,11.2,16.4,16.4,1022.5,43,20
3,10.0,14.0,13.9,12.9,61.8,43.5,25.4,20.5,8.4,10.4,16.1,16.1,1022.4,43,23
6,8.3,13.3,14.6,13.6,68.6,45.3,24.4,20.5,7.5,8.7,13.4,13.4,1021.3,44,2
9,7.8,13.0,14.4,13.6,70.2,45.6,30.5,28.2,7.2,7.7,12.9,12.9,1020.3,44,5
12,9.9,13.0,14.3,13.4,64.8,47.2,33.0,30.4,7.8,8.6,11.0,11.0,1021.3,44,8
15,17.3,15.3,14.7,13.6,49.8,50.2,35.4,36.2,6.5,7.2,13.2,13.2,1020.9,44,11
18,20.0,18.5,14.6,13.7,42.2,41.7,45.9,40.7,8.0,8.2,12.6,12.6,1018.0,44,14
21,17.9,18.2,15.0,14.0,51.5,46.2,46.9,44.1,7.2,8.4,12.7,12.7,1017.4,44,17
24,14.0,15.5,15.0,13.9,63.1,55.5,47.7,46.8,9.8,10.8,12.4,12.4,1018.3,44,20
27,11.8,13.5,14.9,13.9,75.9,66.9,52.4,51.3,8.4,9.5,7.3,7.3,1018.9,44,23
30,10.1,12.8,15.1,13.9,85.7,72.0,55.4,55.8,6.9,8.4,7.1,7.1,1018.8,45,2
33,8.7,12.8,14.9,13.7,91.0,73.2,59.1,59.1,5.1,6.0,3.3,3.3,1018.3,45,5
36,10.2,13.4,14.9,13.6,87.9,72.5,61.5,63.5,3.1,3.0,2.2,2.2,1019.9,45,8
39,18.4,16.2,15.0,13.8,64.6,69.2,63.3,64.5,2.9,3.4,2.1,2.1,1019.6,45,11
42,21.7,20.1,15.7,13.9,55.2,57.1,70.1,72.7,3.9,4.1,5.0,5.0,1016.7,45,14
