fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,13.3,13.0,9.7,7.8,65.8,63.1,70.1,75.2,4.6,10.3,12.9,12.9,1024.8,333,20
3,11.5,10.0,6.9,5.9,61.5,64.7,70.2,70.6,6.9,12.0,16.2,16.2,1025.4,333,23
6,8.3,6.7,2.9,1.8,74.1,78.4,89.4,87.5,6.9,12.5,17.2,17.2,1026.6,334,2
9,6.7,5.6,2.3,1.0,73.2,75.4,86.9,85.9,4.9,10.0,13.8,13.8,1026.5,334,5
12,6.1,4.5,2.4,1.1,67.7,69.4,76.4,69.6,4.4,10.1,13.3,13.3,1028.6,334,8
15,9.9,6.8,2.8,1.3,44.7,50.7,61.4,57.9,5.2,7.7,10.9,10.9,1028.9,334,11
18,11.3,8.7,4.5,2.4,31.2,32.3,40.6,46.1,5.7,8.3,9.2,9.2,1026.6,334,14
21,8.8,8.1,4.1,2.0,35.2,32.0,38.1,42.7,4.3,9.0,10.6,10.6,1027.9,334,17
24,5.9,6.0,2.6,0.6,41.3,33.3,34.5,37.7,3.8,10.1,11.8,11.8,1029.9,334,20
27,3.8,4.1,1.1,-0.6,43.7,32.8,29.9,27.8,3.3,9.7,12.1,12.1,1030.8,334,23
30,1.4,2.4,-0.3,-0.8,50.3,33.1,24.9,14.1,2.4,8.2,9.2,9.2,1031.6,335,2
33,-0.6,1.1,-0.8,-0.8,60.0,34.8,17.8,9.3,1.9,6.4,7.8,7.8,1031.9,335,5
36,0.5,0.4,-0.7,-1.0,60.6,33.3,12.7,7.8,1.8,3.9,5.8,5.8,1033.5,335,8
39,5.7,2.3,-0.6,-1.0,31.9,33.7,16.4,8.9,0.8,1.2,3.8,3.8,1033.4,335,11
42,7.9,4.9,0.8,-0.9,26.2,26.3,31.4,26.5,1.6,2.3,2.9,2.9,1030.6,335,14
