fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,14.6,16.5,13.9,12.1,73.8,60.3,62.6,66.8,4.5,5.4,5.9,5.9,1015.6
3,12.9,13.3,11.5,10.2,88.6,79.9,70.7,70.0,5.0,7.2,10.8,10.8,1017.9
6,12.1,12.7,12.0,10.6,89.3,80.6,54.9,51.9,3.0,6.5,10.6,10.6,1018.0
9,10.7,11.9,12.2,10.9,82.4,69.9,37.8,39.8,4.8,8.5,10.3,10.3,1017.8
12,10.4,10.0,9.3,9.1,65.0,57.7,43.4,42.0,6.7,9.0,11.1,11.1,1020.5
15,13.1,10.6,6.4,6.6,46.6,49.5,60.4,48.0,6.4,7.0,8.8,8.8,1023.0
18,14.7,12.5,8.2,6.1,40.2,41.0,51.3,56.9,6.3,6.8,7.5,7.5,1021.5
21,13.7,12.9,8.8,6.7,39.7,34.5,41.8,46.9,5.6,6.1,6.9,6.9,1021.4
24,8.6,11.6,8.1,6.1,52.9,33.4,36.5,40.9,5.6,6.7,5.9,5.9,1023.0
27,6.6,9.8,7.2,5.4,57.3,36.0,36.5,39.8,6.1,7.5,4.5,4.5,1024.0
30,5.6,8.4,6.6,5.1,64.6,42.4,36.2,36.1,3.5,4.6,4.1,4.1,1023.2
33,3.6,7.4,6.2,4.7,76.5,49.9,34.4,33.1,0.4,1.2,3.5,3.5,1022.5
36,5.4,7.5,6.4,5.2,75.6,49.8,30.0,27.5,1.8,1.7,3.0,3.0,1023.4
39,13.2,10.6,7.1,6.1,40.3,40.1,33.1,22.4,1.5,1.7,3.9,3.9,1023.8
42,16.1,13.9,9.7,7.6,31.3,28.9,34.0,37.1,1.3,1.1,2.1,2.1,1020.4
