fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,2.2,7.5,6.2,5.1,69.0,39.2,21.6,19.6,5.5,6.6,3.9,3.9,1024.4,353,20
3,1.3,6.6,5.8,5.0,70.2,40.6,27.7,21.2,5.4,8.2,8.1,8.1,1024.5,353,23
6,-0.2,5.6,5.7,5.3,75.4,43.4,31.6,20.0,3.9,5.9,6.0,6.0,1024.3,354,2
9,-1.2,5.1,5.8,5.2,81.7,45.7,29.6,20.6,2.4,5.2,2.5,2.5,1024.0,354,5
12,0.4,4.6,6.4,5.8,76.2,47.5,23.1,15.9,3.8,6.8,4.7,4.7,1024.0,354,8
15,7.1,4.7,6.4,5.9,56.3,59.1,23.5,17.0,1.2,1.7,4.9,4.9,1023.9,354,11
18,8.3,6.8,6.3,5.6,53.4,54.1,25.4,20.1,1.4,1.5,2.3,2.3,1020.9,354,14
21,6.4,6.3,5.4,4.6,63.2,57.1,32.0,26.8,3.8,5.6,6.2,6.2,1021.4,354,17
24,5.0,5.5,5.3,3.8,69.5,60.1,40.6,42.0,2.5,5.7,6.3,6.3,1021.8,354,20
27,4.0,5.4,5.0,3.5,72.4,59.4,45.6,44.8,2.4,6.9,8.9,8.9,1021.4,354,23
30,2.6,4.7,4.3,2.7,76.8,62.6,40.8,36.5,4.3,9.7,15.2,15.2,1021.3,355,2
33,1.4,3.7,2.8,1.4,74.8,57.1,31.5,28.8,4.9,9.1,15.2,15.2,1020.9,355,5
36,1.0,2.4,1.5,0.2,72.7,56.3,32.9,31.9,5.0,8.3,10.2,10.2,1022.3,355,8
39,6.8,4.4,0.9,-0.1,42.4,45.5,35.2,30.6,3.5,4.4,5.4,5.4,1022.1,355,11
42,9.0,7.1,2.9,0.8,31.6,31.1,38.3,41.3,3.7,4.9,5.9,5.9,1019.2,355,14
