fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,16.4,18.8,15.3,13.2,54.0,37.5,43.2,48.1,2.8,4.9,6.2,6.2,1024.5
3,15.2,17.5,14.7,12.7,57.6,41.0,43.0,46.7,3.4,6.8,6.6,6.6,1025.0
6,14.6,16.4,14.0,12.3,60.4,47.0,46.8,45.9,3.2,7.1,8.5,8.5,1024.7
9,13.9,14.6,13.4,12.0,67.4,61.5,53.2,46.1,3.6,8.2,9.0,9.0,1024.4
12,15.1,13.6,12.7,11.4,71.0,72.4,50.2,38.5,3.9,8.7,11.0,11.0,1026.1
15,19.9,17.0,12.6,11.2,39.3,42.9,49.3,34.1,6.0,8.4,11.1,11.1,1025.4
18,21.5,19.2,14.9,12.7,32.9,33.8,41.7,45.2,5.2,7.4,8.8,8.8,1022.6
21,19.6,19.0,14.9,12.9,40.6,39.0,45.8,48.9,5.0,9.0,11.2,11.2,1021.8
24,17.5,16.9,13.9,12.5,52.2,52.2,59.0,58.8,5.5,10.4,14.1,14.1,1022.8
27,16.6,15.8,13.3,12.6,59.2,59.6,61.2,55.3,6.0,10.6,14.8,14.8,1022.4
30,15.6,14.7,12.8,13.0,62.9,64.0,59.8,47.2,4.9,9.3,12.1,12.1,1021.6
33,14.9,13.9,12.5,12.5,69.1,70.8,64.9,54.8,3.6,6.9,9.1,9.1,1021.5
36,14.8,13.6,12.5,12.2,74.5,75.8,65.4,59.3,2.4,6.1,6.0,6.0,1022.9
39,16.2,14.4,12.5,12.1,69.2,74.4,65.8,59.4,2.3,3.5,4.2,4.2,1022.8
42,15.9,14.7,12.1,11.7,78.0,77.2,70.6,62.5,2.6,3.6,3.0,3.0,1021.1
