fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,19.5,19.8,16.8,15.5,89.4,86.2,94.9,96.9,3.3,6.1,6.4,6.4,1015.9
3,18.7,18.9,16.7,15.5,92.5,89.8,94.5,95.2,2.5,5.0,5.4,5.4,1016.6
6,17.6,18.0,16.4,15.4,96.3,93.9,95.7,95.0,1.7,4.6,5.7,5.7,1016.3
9,17.5,17.5,16.0,15.1,96.7,96.9,98.1,97.7,2.1,3.8,3.1,3.1,1016.5
12,18.2,17.2,16.1,14.8,93.5,97.2,96.0,98.3,2.3,3.9,3.0,3.0,1017.7
15,20.6,18.9,15.9,14.8,80.5,86.7,95.6,96.3,1.6,2.1,2.8,2.8,1018.5
18,20.9,19.6,16.0,14.7,78.3,82.5,93.7,96.3,3.5,3.6,4.2,4.2,1016.6
21,19.2,18.6,15.5,14.2,86.4,87.0,93.7,97.2,5.6,6.2,6.9,6.9,1017.0
24,18.0,17.4,14.9,13.6,90.4,90.5,92.0,95.9,6.2,7.6,9.2,9.2,1019.2
27,17.4,16.6,13.9,12.8,91.0,91.8,94.5,96.9,5.9,7.8,11.8,11.8,1020.5
30,15.7,14.7,11.3,10.2,89.9,89.7,95.4,95.6,9.5,12.2,17.3,17.3,1021.6
33,12.3,11.2,8.2,8.0,86.3,83.8,82.0,75.2,10.4,13.3,20.6,20.6,1024.0
36,11.5,10.2,7.2,6.0,81.0,77.7,75.4,71.2,7.3,10.4,16.0,16.0,1027.8
39,11.9,9.7,6.7,5.8,73.3,79.6,73.2,68.3,6.2,8.1,15.6,15.6,1029.6
42,12.6,10.3,6.7,5.5,68.9,76.3,82.0,73.1,6.4,7.9,14.3,14.3,1028.0
