fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,4.6,3.3,3.4,4.6,94.0,97.3,90.4,94.4,3.9,4.8,4.5,4.5,1024.4,17,20
3,4.4,3.0,2.8,3.9,95.0,95.9,90.3,94.2,2.8,4.1,4.4,4.4,1024.7,17,23
6,4.3,3.0,1.8,2.9,94.9,95.9,91.2,93.8,3.7,4.6,4.6,4.6,1024.9,18,2
9,4.2,2.8,0.9,1.7,94.7,96.3,92.1,92.6,3.9,4.8,5.0,5.0,1024.3,18,5
12,4.1,2.7,0.7,0.9,93.6,96.4,93.7,93.1,4.0,4.7,5.4,5.4,1025.7,18,8
15,5.3,3.4,0.9,1.0,86.4,93.4,96.8,93.8,4.4,4.7,5.6,5.6,1026.3,18,11
18,6.0,4.4,1.3,0.7,86.1,90.5,99.6,97.9,5.2,6.0,6.0,6.0,1023.6,18,14
21,5.5,4.3,1.6,0.9,93.3,94.4,99.6,99.3,4.5,5.9,7.8,7.8,1024.7,18,17
24,5.3,4.2,2.1,1.4,93.7,96.5,99.8,99.7,5.0,6.8,11.4,11.4,1025.2,18,20
27,5.2,4.1,2.2,1.6,95.0,97.2,98.9,99.0,6.0,8.2,11.2,11.2,1025.8,18,23
30,5.0,3.8,2.2,1.9,93.9,96.6,97.8,98.0,6.0,8.8,12.6,12.6,1025.0,19,2
33,4.6,3.3,1.6,1.6,93.9,97.5,99.5,99.1,6.2,8.5,12.5,12.5,1024.7,19,5
36,4.1,2.7,1.2,1.4,93.6,98.1,99.3,99.4,5.9,8.7,12.2,12.2,1026.0,19,8
39,4.5,2.6,1.4,1.6,89.6,96.8,96.7,98.7,5.5,7.0,11.0,11.0,1026.4,19,11
42,4.9,3.2,0.8,1.5,86.7,92.8,98.8,98.5,5.7,6.3,8.1,8.1,1024.2,19,14
