fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,24.0,27.1,24.7,22.9,77.6,60.6,59.8,61.3,2.3,2.9,2.1,2.1,1009.7
3,22.3,25.9,24.5,23.1,85.0,66.8,59.5,54.1,2.1,2.9,3.0,3.0,1010.8
6,21.2,24.4,24.3,23.3,90.5,74.8,57.2,49.8,2.3,3.3,2.8,2.8,1010.7
9,21.0,23.0,24.2,23.3,92.2,82.0,54.1,47.3,2.3,3.8,4.1,4.1,1010.4
12,24.0,23.2,23.9,22.9,81.4,82.4,54.5,49.8,1.7,2.6,5.8,5.8,1012.0
15,29.7,28.3,24.0,23.0,56.1,56.9,64.9,54.2,3.6,4.5,7.4,7.4,1011.9
18,31.6,30.7,26.1,23.9,47.9,46.7,55.9,61.9,3.9,4.9,6.3,6.3,1009.3
21,29.4,30.2,26.5,24.7,60.8,52.7,54.7,54.3,2.4,4.1,7.4,7.4,1008.9
24,25.0,28.1,27.0,25.4,75.0,58.9,47.9,47.9,2.3,3.7,7.5,7.5,1010.1
27,24.6,26.3,26.9,25.2,73.6,65.3,52.2,53.9,2.7,5.5,9.5,9.5,1010.8
30,23.9,25.1,27.3,25.8,77.7,71.8,49.8,49.5,3.3,5.7,9.2,9.2,1009.9
33,23.3,24.5,27.2,25.8,79.6,73.2,48.8,49.3,3.2,5.7,10.6,10.6,1010.3
36,26.3,25.7,26.9,25.6,70.5,69.6,51.8,52.2,3.6,5.5,11.5,11.5,1012.1
39,31.5,30.2,26.2,26.3,53.8,54.1,60.2,46.6,6.0,8.0,12.7,12.7,1011.7
42,33.1,32.3,27.7,26.2,52.5,51.8,62.2,60.4,6.0,7.7,10.7,10.7,1009.7
