fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,8.2,13.5,11.7,10.0,59.4,36.7,33.7,36.3,2.9,7.7,4.9,4.9,1018.6,354,20
3,6.5,11.7,11.4,9.8,68.8,43.5,35.7,37.5,2.6,4.5,5.7,5.7,1019.3,354,23
6,5.0,10.1,10.8,9.4,75.8,48.8,36.1,36.4,2.2,2.7,6.2,6.2,1019.4,355,2
9,3.8,9.2,10.2,8.8,82.7,52.3,38.4,39.7,1.5,2.3,6.3,6.3,1018.9,355,5
12,4.6,9.4,9.9,8.4,81.9,49.7,41.8,44.5,1.4,2.5,5.9,5.9,1020.3,355,8
15,13.2,11.1,10.0,8.4,51.3,51.6,43.0,49.0,1.1,1.9,5.0,5.0,1021.1,355,11
18,16.2,14.6,10.5,8.7,41.0,40.8,49.0,50.4,0.5,0.7,2.8,2.8,1018.5,355,14
21,12.5,14.7,10.8,9.0,56.8,41.8,49.3,49.1,2.0,0.8,2.0,2.0,1019.0,355,17
24,8.2,13.8,10.5,8.9,70.8,44.8,48.9,45.8,1.9,2.4,1.3,1.3,1020.6,355,20
27,6.3,13.0,10.1,8.7,77.1,46.6,48.9,45.2,1.5,2.7,0.7,0.7,1021.3,355,23
30,5.1,12.0,9.7,8.1,80.8,49.7,51.0,50.3,0.3,1.8,0.7,0.7,1021.4,356,2
33,3.7,10.9,9.4,7.6,86.6,53.2,52.7,51.6,1.6,1.0,1.4,1.4,1021.2,356,5
36,3.9,10.2,8.9,7.5,89.5,55.5,53.8,44.1,1.5,2.0,1.0,1.0,1023.1,356,8
39,12.8,10.7,8.9,7.7,58.3,59.2,53.9,38.0,0.7,1.8,0.4,0.4,1023.7,356,11
42,15.6,13.7,9.5,7.9,45.4,46.4,56.1,46.5,0.9,0.7,0.9,0.9,1021.4,356,14
