fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,-2.2,-4.1,-7.8,-9.5,55.2,55.2,69.1,67.9,3.5,8.4,8.0,8.0,1042.8,359,20
3,-3.3,-5.2,-8.6,-9.9,53.1,50.6,59.1,54.4,3.7,9.2,8.8,8.8,1043.3,359,23
6,-4.2,-6.1,-9.1,-10.5,49.8,47.2,48.7,48.4,3.2,8.6,8.6,8.6,1043.5,360,2
9,-4.9,-7.1,-9.5,-10.2,45.2,44.0,41.7,38.4,3.5,8.6,7.6,7.6,1043.7,360,5
12,-4.5,-7.8,-9.6,-9.7,37.1,43.6,28.7,22.8,3.4,5.8,7.6,7.6,1045.0,360,8
15,-1.6,-6.0,-9.2,-8.9,27.3,32.7,22.9,13.5,3.2,4.6,7.9,7.9,1044.5,360,11
18,0.6,-3.3,-7.4,-9.2,21.8,24.1,31.4,30.5,4.5,6.2,6.9,6.9,1041.5,360,14
21,-0.9,-3.0,-6.9,-8.8,25.7,23.7,30.4,32.5,2.6,5.4,6.1,6.1,1041.1,360,17
24,-3.4,-3.6,-7.4,-9.0,40.5,23.5,28.7,27.4,2.0,5.4,5.0,5.0,1041.7,360,20
27,-3.3,-4.0,-7.5,-8.8,42.8,23.0,26.3,20.8,1.4,4.2,4.8,4.8,1041.4,360,23
30,-3.5,-4.1,-7.4,-8.0,46.0,22.9,24.0,12.9,1.4,3.4,4.5,4.5,1040.6,361,2
33,-3.8,-4.2,-7.2,-7.4,47.3,24.4,21.9,9.9,1.0,2.2,3.3,3.3,1039.4,361,5
36,-3.7,-4.2,-6.8,-6.5,48.4,25.7,18.3,7.1,0.5,0.7,1.8,1.8,1039.5,361,8
39,1.0,-2.7,-6.1,-5.1,23.3,26.1,19.1,6.8,0.2,0.3,1.1,1.1,1038.7,361,11
42,3.1,-0.2,-4.2,-4.4,23.8,24.9,28.8,11.0,0.8,0.5,0.4,0.4,1035.1,361,14
