fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,19.9,19.8,16.3,14.9,84.4,81.1,89.9,92.2,2.2,3.7,4.8,4.8,1015.9,276,20
3,19.4,19.3,16.3,15.0,87.8,84.6,90.5,93.1,1.4,3.1,4.9,4.9,1016.5,276,23
6,19.2,18.9,16.3,15.0,88.7,87.1,89.9,93.0,3.1,3.8,3.5,3.5,1016.5,277,2
9,19.1,18.6,16.4,15.4,88.6,87.8,85.2,87.7,2.7,4.2,5.3,5.3,1015.9,277,5
12,20.0,18.7,16.2,15.0,83.3,86.6,82.8,83.8,2.4,3.6,7.3,7.3,1017.3,277,8
15,22.6,20.9,16.6,14.9,68.3,71.1,84.2,85.1,3.7,4.8,5.8,5.8,1017.0,277,11
18,24.0,22.7,18.3,16.2,60.0,60.4,74.1,79.9,3.1,3.9,4.8,4.8,1015.6,277,14
21,23.4,23.1,19.0,16.9,63.5,59.2,68.5,75.3,4.1,5.2,7.1,7.1,1016.2,277,17
24,21.6,21.8,18.9,16.9,66.3,61.3,63.4,69.5,5.0,7.3,10.0,10.0,1017.9,277,20
27,20.9,21.2,18.9,17.0,70.1,64.7,65.7,70.9,4.7,6.3,11.1,11.1,1018.9,277,23
30,20.2,20.3,18.3,16.6,75.7,72.1,70.6,73.0,5.7,7.2,10.6,10.6,1018.6,278,2
33,19.7,19.4,16.5,15.3,78.3,77.2,83.9,83.3,6.5,8.5,13.7,13.7,1018.8,278,5
36,20.5,19.1,15.4,14.1,72.4,74.7,81.0,76.7,6.2,8.8,14.7,14.7,1021.2,278,8
39,22.5,20.4,16.0,14.1,53.4,55.0,67.4,66.6,6.1,8.4,10.4,10.4,1020.9,278,11
42,23.7,21.9,17.5,15.2,48.3,47.9,58.8,65.6,5.9,7.8,9.0,9.0,1018.7,278,14
