fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,0.4,4.1,0.8,-0.7,53.9,31.6,32.8,30.3,2.3,6.4,8.7,8.7,1029.3
3,-0.6,3.6,1.6,0.2,60.5,36.6,26.6,22.4,2.2,5.9,8.6,8.6,1028.5
6,-1.8,3.4,2.5,1.3,66.9,32.1,20.6,20.4,2.4,5.7,10.1,10.1,1027.4
9,-1.9,3.2,3.4,2.5,62.9,31.2,25.2,25.7,2.0,6.0,9.6,9.6,1026.2
12,-0.9,3.4,4.0,3.1,61.4,31.2,26.5,26.4,2.4,5.7,8.5,8.5,1026.8
15,7.5,4.9,4.8,3.6,39.9,39.4,25.9,26.3,1.3,2.8,6.7,6.7,1027.4
18,11.6,9.2,5.4,4.1,32.0,32.4,35.7,30.7,1.2,1.5,3.2,3.2,1024.8
21,8.6,9.8,6.1,4.5,49.3,33.5,37.1,36.2,2.0,3.0,1.5,1.5,1024.5
24,3.3,9.0,6.1,4.6,62.8,34.9,34.7,33.8,2.4,5.5,3.9,3.9,1025.4
27,1.5,8.2,6.0,4.6,69.6,36.7,29.3,28.5,2.4,6.6,7.7,7.7,1025.6
30,1.0,6.9,5.5,4.4,70.7,39.3,31.6,27.3,2.5,7.8,9.4,9.4,1026.0
33,0.2,5.0,5.6,4.6,68.1,39.6,27.1,23.6,2.7,8.3,9.2,9.2,1025.3
36,0.9,3.3,6.0,5.2,60.5,42.1,24.3,19.0,3.8,9.8,8.9,8.9,1025.9
39,8.8,6.2,6.4,5.7,37.7,39.2,20.8,16.0,4.5,6.7,9.4,9.4,1026.1
42,12.8,10.7,6.8,6.1,29.2,28.2,31.4,19.4,4.4,5.9,6.7,6.7,1022.8
