fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl
0,17.5,18.9,15.4,13.7,84.3,68.4,72.0,71.8,1.0,1.2,3.1,3.1,1023.7
3,15.5,18.3,15.1,13.3,90.6,68.8,72.4,74.6,2.9,3.2,2.9,2.9,1024.1
6,14.2,17.5,14.6,12.9,93.7,71.0,76.3,76.5,2.8,4.0,2.5,2.5,1024.0
9,13.5,16.6,14.2,12.6,94.4,74.9,78.4,76.3,3.5,5.3,2.8,2.8,1023.9
12,16.3,16.1,14.0,12.4,86.8,76.7,78.5,73.5,2.5,4.8,3.5,3.5,1025.3
15,21.4,18.6,14.4,12.5,61.3,65.7,78.2,79.1,3.0,4.0,4.7,4.7,1025.0
18,22.8,20.5,16.2,14.0,50.4,50.9,62.4,69.4,2.8,3.6,3.9,3.9,1022.9
21,20.9,20.6,16.5,14.3,61.1,50.2,59.4,65.5,2.8,4.0,4.7,4.7,1023.1
24,17.4,19.4,16.0,13.9,71.8,55.8,61.6,67.1,2.6,7.1,8.2,8.2,1024.0
27,15.7,18.5,15.5,13.6,81.3,62.1,64.3,68.3,3.0,7.0,6.5,6.5,1024.8
30,14.9,17.6,15.1,13.2,87.2,68.4,68.8,72.6,3.4,6.3,5.6,5.6,1024.4
33,14.6,16.7,14.8,12.8,89.5,73.9,71.6,75.5,2.8,6.5,5.8,5.8,1024.6
36,17.0,16.6,14.6,12.6,83.3,70.5,68.0,74.6,1.7,5.7,6.3,6.3,1025.9
39,21.7,19.0,14.7,12.6,57.1,60.6,72.6,78.1,3.2,4.4,5.3,5.3,1025.3
42,22.5,20.5,16.1,13.9,50.7,51.1,62.9,70.1,2.7,3.4,3.9,3.9,1022.7
