fst_hour,t2m,t1000,t950,t925,rh2m,rh1000,rh950,rh925,spd10,spd1000,spd950,spd925,msl,day_of_year,hour_of_day
0,1.2,-1.1,-4.5,-6.0,67.3,73.6,84.7,89.5,6.6,8.5,10.0,10.0,1038.0,21,20
3,0.4,-2.0,-5.4,-6.9,65.7,72.0,81.5,85.2,7.0,9.4,12.7,12.7,1039.4,21,23
6,-0.6,-3.2,-6.6,-7.9,57.2,65.7,81.5,81.4,7.5,9.1,11.5,11.5,1039.9,22,2
9,-2.1,-4.7,-8.1,-9.2,58.5,67.5,78.7,70.7,8.3,10.1,10.7,10.7,1040.3,22,5
12,-3.9,-6.8,-9.9,-10.6,44.3,52.4,42.1,31.0,7.7,9.3,12.8,12.8,1042.2,22,8
15,-2.3,-6.4,-10.4,-12.0,30.6,35.3,45.8,40.0,7.1,8.0,9.5,9.5,1043.1,22,11
18,-1.2,-5.0,-9.0,-11.1,29.3,32.1,42.8,49.8,7.1,7.8,8.3,8.3,1039.9,22,14
21,-2.2,-4.8,-8.8,-10.8,30.6,33.2,44.2,51.6,6.5,7.3,7.8,7.8,1040.0,22,17
24,-3.7,-5.4,-9.2,-11.2,37.4,32.9,39.9,45.8,5.7,8.1,8.6,8.6,1041.2,22,20
27,-5.3,-6.4,-9.8,-11.6,42.8,31.9,34.6,38.5,5.9,8.8,8.3,8.3,1041.7,22,23
30,-6.4,-7.4,-10.2,-11.8,43.7,30.8,29.5,32.6,5.8,8.7,6.6,6.6,1041.4,23,2
33,-7.0,-8.3,-10.7,-12.1,42.3,31.9,25.3,27.8,5.4,8.0,6.6,6.6,1041.2,23,5
36,-6.6,-8.7,-11.1,-12.2,38.8,31.8,24.7,25.0,3.6,5.7,6.1,6.1,1042.2,23,8
39,-2.4,-6.6,-10.6,-11.6,18.9,25.2,32.3,25.9,3.9,4.4,5.4,5.4,1042.4,23,11
42,-0.1,-3.9,-7.9,-9.9,21.1,21.4,28.2,32.0,4.7,5.2,5.8,5.8,1038.8,23,14
